config_id,geometry_ok,stl_path,volume_mm3,volume_cm3,volume_m3,n_vertices,n_triangles,selected_output_name,error_message,step_ok,step_path,step_error
2552,False,stl\prop_2552.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2552.step,
2553,False,stl\prop_2553.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2553.step,
2554,False,stl\prop_2554.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2554.step,
2555,False,stl\prop_2555.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2555.step,
2556,False,stl\prop_2556.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2556.step,
2557,False,stl\prop_2557.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2557.step,
2558,False,stl\prop_2558.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2558.step,
2559,False,stl\prop_2559.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2559.step,
2560,False,stl\prop_2560.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2560.step,
2561,False,stl\prop_2561.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2561.step,
2562,False,stl\prop_2562.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2562.step,
2563,False,stl\prop_2563.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2563.step,
2564,False,stl\prop_2564.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2564.step,
2565,False,stl\prop_2565.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2565.step,
2566,False,stl\prop_2566.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2566.step,
2567,False,stl\prop_2567.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2567.step,
2568,False,stl\prop_2568.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2568.step,
2569,False,stl\prop_2569.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2569.step,
2570,False,stl\prop_2570.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2570.step,
2571,False,stl\prop_2571.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2571.step,
2572,False,stl\prop_2572.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2572.step,
2573,False,stl\prop_2573.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2573.step,
2574,False,stl\prop_2574.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2574.step,
2575,False,stl\prop_2575.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2575.step,
2576,False,stl\prop_2576.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2576.step,
2577,False,stl\prop_2577.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2577.step,
2578,False,stl\prop_2578.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2578.step,
2579,False,stl\prop_2579.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2579.step,
2580,False,stl\prop_2580.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2580.step,
2581,False,stl\prop_2581.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2581.step,
2582,False,stl\prop_2582.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2582.step,
2583,False,stl\prop_2583.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2583.step,
2584,False,stl\prop_2584.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2584.step,
2585,False,stl\prop_2585.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2585.step,
2586,False,stl\prop_2586.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2586.step,
2587,False,stl\prop_2587.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2587.step,
2588,False,stl\prop_2588.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2588.step,
2589,False,stl\prop_2589.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2589.step,
2590,False,stl\prop_2590.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2590.step,
2591,False,stl\prop_2591.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2591.step,
2592,False,stl\prop_2592.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2592.step,
2593,False,stl\prop_2593.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2593.step,
2594,False,stl\prop_2594.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2594.step,
2595,False,stl\prop_2595.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2595.step,
2596,False,stl\prop_2596.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2596.step,
2597,False,stl\prop_2597.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2597.step,
2598,False,stl\prop_2598.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2598.step,
2599,False,stl\prop_2599.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2599.step,
2600,False,stl\prop_2600.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2600.step,
2601,False,stl\prop_2601.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2601.step,
2602,False,stl\prop_2602.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2602.step,
2603,False,stl\prop_2603.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2603.step,
2604,False,stl\prop_2604.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2604.step,
2605,False,stl\prop_2605.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2605.step,
2606,False,stl\prop_2606.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2606.step,
2607,False,stl\prop_2607.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2607.step,
2608,False,stl\prop_2608.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2608.step,
2609,False,stl\prop_2609.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2609.step,
2610,False,stl\prop_2610.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2610.step,
2611,False,stl\prop_2611.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2611.step,
2612,False,stl\prop_2612.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2612.step,
2613,False,stl\prop_2613.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2613.step,
2614,False,stl\prop_2614.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2614.step,
2615,False,stl\prop_2615.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2615.step,
2616,False,stl\prop_2616.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2616.step,
2617,False,stl\prop_2617.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2617.step,
2618,False,stl\prop_2618.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2618.step,
2619,False,stl\prop_2619.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2619.step,
2620,False,stl\prop_2620.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2620.step,
2621,False,stl\prop_2621.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2621.step,
2622,False,stl\prop_2622.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2622.step,
2623,False,stl\prop_2623.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2623.step,
2624,False,stl\prop_2624.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2624.step,
2625,False,stl\prop_2625.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2625.step,
2626,False,stl\prop_2626.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2626.step,
2627,False,stl\prop_2627.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2627.step,
2628,False,stl\prop_2628.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2628.step,
2629,False,stl\prop_2629.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2629.step,
2630,False,stl\prop_2630.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2630.step,
2631,False,stl\prop_2631.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2631.step,
2632,False,stl\prop_2632.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2632.step,
2633,False,stl\prop_2633.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2633.step,
2634,False,stl\prop_2634.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2634.step,
2635,False,stl\prop_2635.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2635.step,
2636,False,stl\prop_2636.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2636.step,
2637,False,stl\prop_2637.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2637.step,
2638,False,stl\prop_2638.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2638.step,
2639,False,stl\prop_2639.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2639.step,
2640,False,stl\prop_2640.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2640.step,
2641,False,stl\prop_2641.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2641.step,
2642,False,stl\prop_2642.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2642.step,
2643,False,stl\prop_2643.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2643.step,
2644,False,stl\prop_2644.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2644.step,
2645,False,stl\prop_2645.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2645.step,
2646,False,stl\prop_2646.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2646.step,
2647,False,stl\prop_2647.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2647.step,
2648,False,stl\prop_2648.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2648.step,
2649,False,stl\prop_2649.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2649.step,
2650,False,stl\prop_2650.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2650.step,
2651,False,stl\prop_2651.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2651.step,
2652,False,stl\prop_2652.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2652.step,
2653,False,stl\prop_2653.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2653.step,
2654,False,stl\prop_2654.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2654.step,
2655,False,stl\prop_2655.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2655.step,
2656,False,stl\prop_2656.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2656.step,
2657,False,stl\prop_2657.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2657.step,
2658,False,stl\prop_2658.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2658.step,
2659,False,stl\prop_2659.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2659.step,
2660,False,stl\prop_2660.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2660.step,
2661,False,stl\prop_2661.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2661.step,
2662,False,stl\prop_2662.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2662.step,
2663,False,stl\prop_2663.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2663.step,
2664,False,stl\prop_2664.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2664.step,
2665,False,stl\prop_2665.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2665.step,
2666,False,stl\prop_2666.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2666.step,
2667,False,stl\prop_2667.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2667.step,
2668,False,stl\prop_2668.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2668.step,
2669,False,stl\prop_2669.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2669.step,
2670,False,stl\prop_2670.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2670.step,
2671,False,stl\prop_2671.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2671.step,
2672,False,stl\prop_2672.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2672.step,
2673,False,stl\prop_2673.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2673.step,
2674,False,stl\prop_2674.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2674.step,
2675,False,stl\prop_2675.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2675.step,
2676,False,stl\prop_2676.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2676.step,
2677,False,stl\prop_2677.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2677.step,
2678,False,stl\prop_2678.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2678.step,
2679,False,stl\prop_2679.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2679.step,
2680,False,stl\prop_2680.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2680.step,
2681,False,stl\prop_2681.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2681.step,
2682,False,stl\prop_2682.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2682.step,
2683,False,stl\prop_2683.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2683.step,
2684,False,stl\prop_2684.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2684.step,
2685,False,stl\prop_2685.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2685.step,
2686,False,stl\prop_2686.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2686.step,
2687,False,stl\prop_2687.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2687.step,
2688,False,stl\prop_2688.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2688.step,
2689,False,stl\prop_2689.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2689.step,
2690,False,stl\prop_2690.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2690.step,
2691,False,stl\prop_2691.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2691.step,
2692,False,stl\prop_2692.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2692.step,
2693,False,stl\prop_2693.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2693.step,
2694,False,stl\prop_2694.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2694.step,
2695,False,stl\prop_2695.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2695.step,
2696,False,stl\prop_2696.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2696.step,
2697,False,stl\prop_2697.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2697.step,
2698,False,stl\prop_2698.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2698.step,
2699,False,stl\prop_2699.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2699.step,
2700,False,stl\prop_2700.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2700.step,
2701,False,stl\prop_2701.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2701.step,
2702,False,stl\prop_2702.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2702.step,
2703,False,stl\prop_2703.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2703.step,
2704,False,stl\prop_2704.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2704.step,
2705,False,stl\prop_2705.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2705.step,
2706,False,stl\prop_2706.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2706.step,
2707,False,stl\prop_2707.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2707.step,
2708,False,stl\prop_2708.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2708.step,
2709,False,stl\prop_2709.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2709.step,
2710,False,stl\prop_2710.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2710.step,
2711,False,stl\prop_2711.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2711.step,
2712,False,stl\prop_2712.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2712.step,
2713,False,stl\prop_2713.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2713.step,
2714,False,stl\prop_2714.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2714.step,
2715,False,stl\prop_2715.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2715.step,
2716,False,stl\prop_2716.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2716.step,
2717,False,stl\prop_2717.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2717.step,
2718,False,stl\prop_2718.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2718.step,
2719,False,stl\prop_2719.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2719.step,
2720,False,stl\prop_2720.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2720.step,
2721,False,stl\prop_2721.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2721.step,
2722,False,stl\prop_2722.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2722.step,
2723,False,stl\prop_2723.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2723.step,
2724,False,stl\prop_2724.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2724.step,
2725,False,stl\prop_2725.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2725.step,
2726,False,stl\prop_2726.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2726.step,
2727,False,stl\prop_2727.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2727.step,
2728,False,stl\prop_2728.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2728.step,
2729,False,stl\prop_2729.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2729.step,
2730,False,stl\prop_2730.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2730.step,
2731,False,stl\prop_2731.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2731.step,
2732,False,stl\prop_2732.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2732.step,
2733,False,stl\prop_2733.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2733.step,
2734,False,stl\prop_2734.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2734.step,
2735,False,stl\prop_2735.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2735.step,
2736,False,stl\prop_2736.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2736.step,
2737,False,stl\prop_2737.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2737.step,
2738,False,stl\prop_2738.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2738.step,
2739,False,stl\prop_2739.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2739.step,
2740,False,stl\prop_2740.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2740.step,
2741,False,stl\prop_2741.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2741.step,
2742,False,stl\prop_2742.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2742.step,
2743,False,stl\prop_2743.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2743.step,
2744,False,stl\prop_2744.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2744.step,
2745,False,stl\prop_2745.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2745.step,
2746,False,stl\prop_2746.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2746.step,
2747,False,stl\prop_2747.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2747.step,
2748,False,stl\prop_2748.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2748.step,
2749,False,stl\prop_2749.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2749.step,
2750,False,stl\prop_2750.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2750.step,
2751,False,stl\prop_2751.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2751.step,
2752,False,stl\prop_2752.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2752.step,
2753,False,stl\prop_2753.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2753.step,
2754,False,stl\prop_2754.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2754.step,
2755,False,stl\prop_2755.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2755.step,
2756,False,stl\prop_2756.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2756.step,
2757,False,stl\prop_2757.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2757.step,
2758,False,stl\prop_2758.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2758.step,
2759,False,stl\prop_2759.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2759.step,
2760,False,stl\prop_2760.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2760.step,
2761,False,stl\prop_2761.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2761.step,
2762,False,stl\prop_2762.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2762.step,
2763,False,stl\prop_2763.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2763.step,
2764,False,stl\prop_2764.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2764.step,
2765,False,stl\prop_2765.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2765.step,
2766,False,stl\prop_2766.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2766.step,
2767,False,stl\prop_2767.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2767.step,
2768,False,stl\prop_2768.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2768.step,
2769,False,stl\prop_2769.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2769.step,
2770,False,stl\prop_2770.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2770.step,
2771,False,stl\prop_2771.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2771.step,
2772,False,stl\prop_2772.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2772.step,
2773,False,stl\prop_2773.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2773.step,
2774,False,stl\prop_2774.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2774.step,
2775,False,stl\prop_2775.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2775.step,
2776,False,stl\prop_2776.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2776.step,
2777,False,stl\prop_2777.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2777.step,
2778,False,stl\prop_2778.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2778.step,
2779,False,stl\prop_2779.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2779.step,
2780,False,stl\prop_2780.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2780.step,
2781,False,stl\prop_2781.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2781.step,
2782,False,stl\prop_2782.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2782.step,
2783,False,stl\prop_2783.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2783.step,
2784,False,stl\prop_2784.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2784.step,
2785,False,stl\prop_2785.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2785.step,
2786,False,stl\prop_2786.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2786.step,
2787,False,stl\prop_2787.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2787.step,
2788,False,stl\prop_2788.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2788.step,
2789,False,stl\prop_2789.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2789.step,
2790,False,stl\prop_2790.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2790.step,
2791,False,stl\prop_2791.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_2791.step,
