"config_id","naca_hub","naca_inner","naca_mid","naca_outer"
0,"0020","0021","1512","2606"
1,"6416","6417","7513","8709"
2,"5624","5624","5622","8312"
3,"6721","6722","5615","3506"
4,"7523","7523","3621","2620"
5,"1224","1224","4324","6324"
6,"1621","1621","2617","4509"
7,"5821","5822","4717","2511"
8,"2617","2617","5517","9317"
9,"2717","2717","3716","3716"
10,"2520","2521","7415","8413"
11,"7521","7522","6616","5613"
12,"1219","1219","1218","4314"
13,"7821","7822","8617","8513"
14,"8322","8323","6319","2210"
15,"0017","0017","2517","7516"
16,"2822","2822","3719","6611"
17,"3619","3619","6416","8314"
18,"5518","5519","3715","2812"
19,"3319","3319","3519","3819"
20,"0019","0020","0015","1509"
21,"8423","8423","8520","8616"
22,"7724","7724","7722","7509"
23,"8823","8823","7418","7215"
24,"7723","7723","6721","2612"
25,"2320","2320","3319","3318"
26,"5523","5523","4520","2516"
27,"2518","2518","1518","0017"
28,"4621","4621","5619","6514"
29,"5821","5821","6620","7419"
30,"7621","7621","6619","2410"
31,"7421","7421","5616","5714"
32,"5722","5723","4714","3709"
33,"5523","5523","5523","2522"
34,"5416","5416","6412","6411"
35,"2619","2619","2618","2516"
36,"4318","4318","4418","5717"
37,"6323","6323","6421","6420"
38,"3722","3722","4720","7511"
39,"1623","1623","2419","3317"
40,"8624","8624","5623","2522"
41,"0018","0018","1416","2811"
42,"3620","3621","3716","3712"
43,"8817","8817","6716","1614"
44,"6523","6523","5521","4617"
45,"1419","1420","2516","3710"
46,"5224","5224","3320","0015"
47,"3322","3323","6516","8611"
48,"9524","9524","8524","4322"
49,"5320","5320","5514","5612"
50,"2521","2521","4521","7420"
51,"8419","8419","8517","8516"
52,"1422","1423","2615","3709"
53,"9418","9418","8417","5610"
54,"0019","0019","2417","7412"
55,"3624","3624","3624","2624"
56,"7423","7423","4622","3722"
57,"3522","3522","4519","7411"
58,"3513","3513","2513","0012"
59,"2720","2720","3720","6418"
60,"1822","1822","5819","9816"
61,"3419","3419","4417","7513"
62,"3721","3721","2617","1514"
63,"4322","4323","5419","7613"
64,"5312","5312","4312","3412"
65,"1320","1320","1319","0016"
66,"0020","0020","2519","5318"
67,"4224","4224","5520","6718"
68,"1622","1622","1621","2518"
69,"4523","4523","3522","2521"
70,"5720","5720","5719","3411"
71,"3521","3521","4519","4517"
72,"1821","1821","1820","4617"
73,"7621","7621","6619","4614"
74,"1723","1723","4522","7321"
75,"1518","1518","1517","1414"
76,"7517","7517","9312","9311"
77,"6715","6715","4513","3311"
78,"2723","2723","3622","6321"
79,"4319","4320","4315","4308"
80,"7423","7423","8218","8216"
81,"8321","8321","8420","8618"
82,"2321","2321","3318","7411"
83,"8718","8718","6414","5212"
84,"6717","6717","7617","7517"
85,"8716","8716","3612","0010"
86,"2622","2622","1520","0014"
87,"0022","0022","2621","5820"
88,"7521","7522","8416","9312"
89,"4222","4222","4320","5612"
90,"7521","7521","7619","6817"
91,"5215","5215","6415","6515"
92,"6619","6619","7518","9416"
93,"8720","8721","7516","7312"
94,"1524","1524","2424","5223"
95,"2423","2423","4521","6719"
96,"9316","9316","7315","4214"
97,"7223","7224","7317","8509"
98,"7423","7423","5421","0016"
99,"5622","5622","7521","8421"
100,"4424","4424","4421","5315"
101,"4320","4320","2318","1316"
102,"5713","5713","6712","8810"
103,"6419","6420","4614","2807"
104,"2320","2320","3419","6816"
105,"7719","7719","7619","6518"
106,"1715","1715","2713","6807"
107,"4720","4720","5618","7312"
108,"7321","7322","6517","5710"
109,"4414","4414","4310","4308"
110,"1511","1511","4609","5608"
111,"9323","9323","5322","2322"
112,"2623","2623","5620","8517"
113,"7523","7523","7522","4317"
114,"7619","7620","5616","2612"
115,"0020","0020","1519","2417"
116,"5417","5417","5516","5715"
117,"4219","4219","4319","1718"
118,"3522","3523","4518","4514"
119,"2423","2423","2621","2719"
120,"9523","9524","7519","4512"
121,"7322","7322","6318","6316"
122,"4619","4619","3618","0015"
123,"6421","6421","7518","8615"
124,"7721","7721","5619","2316"
125,"3720","3720","3720","2619"
126,"5422","5422","5620","5619"
127,"4522","4522","5521","8617"
128,"7418","7418","5615","3713"
129,"1520","1520","2617","6811"
130,"6623","6623","7621","8517"
131,"4320","4320","2416","1413"
132,"1322","1322","1322","4621"
133,"8421","8422","8515","8511"
134,"4423","4423","4422","3417"
135,"6322","6322","2518","1517"
136,"7423","7424","7314","7311"
137,"6721","6721","4620","1418"
138,"9322","9323","9615","9713"
139,"5418","5418","4518","1816"
140,"8423","8424","8520","7614"
141,"1618","1618","3716","5815"
142,"2722","2722","2722","2621"
143,"1619","1619","2519","5218"
144,"6724","6724","4623","2522"
145,"8620","8620","7617","6710"
146,"2519","2520","5615","8709"
147,"3315","3315","3314","4412"
148,"5315","5315","6514","8813"
149,"2717","2718","3412","3310"
150,"6621","6621","7417","8315"
151,"6621","6621","8515","9513"
152,"7620","7620","6418","6418"
153,"1419","1419","3517","8613"
154,"7621","7622","4417","1211"
155,"2619","2619","4616","7512"
156,"8316","8316","7415","4807"
157,"1622","1623","3517","6410"
158,"2717","2717","2717","2716"
159,"8524","8524","8622","7718"
160,"2417","2417","6616","8815"
161,"4522","4522","5421","6420"
162,"9417","9417","9314","8211"
163,"1322","1322","1419","2613"
164,"6420","6420","6419","6318"
165,"3519","3519","4517","5512"
166,"8320","8321","5416","3412"
167,"8722","8723","7620","3312"
168,"5616","5617","4711","4709"
169,"8320","8320","4517","1715"
170,"1622","1622","2721","3720"
171,"8623","8623","6522","4522"
172,"6320","6320","5416","4413"
173,"8324","8324","8324","7424"
174,"5220","5220","5319","8614"
175,"4619","4619","3616","2612"
176,"3722","3722","2522","1321"
177,"5616","5616","3616","0015"
178,"5521","5521","4517","3515"
179,"1223","1223","4522","5622"
180,"6213","6213","7312","8409"
181,"6523","6523","6522","3519"
182,"4317","4317","3415","1511"
183,"2822","2823","5818","8811"
184,"7619","7620","7615","6509"
185,"3820","3821","4718","6410"
186,"5521","5521","4518","1410"
187,"5223","5224","1314","0011"
188,"3323","3323","3420","2613"
189,"1310","1310","1310","0009"
190,"8324","8324","8324","7423"
191,"0022","0022","2420","4218"
192,"3320","3320","5519","6719"
193,"6421","6421","3519","2519"
194,"8316","8316","4512","2610"
195,"8317","8317","6416","3615"
196,"4721","4722","4518","4312"
197,"3719","3719","3718","1714"
198,"3719","3719","3715","4611"
199,"1619","1619","1814","1813"
200,"4421","4421","5519","6814"
201,"5213","5213","5313","6413"
202,"8323","8323","7421","6420"
203,"5718","5718","5617","5515"
204,"3421","3422","5416","7412"
205,"9320","9320","8319","4414"
206,"3520","3521","5716","6812"
207,"5316","5316","6415","8511"
208,"4615","4615","5514","9410"
209,"6623","6623","6621","5610"
210,"8719","8720","8614","8511"
211,"4723","4723","5722","7821"
212,"3318","3318","4314","7206"
213,"7516","7516","6516","1415"
214,"4419","4419","2717","1817"
215,"7820","7820","5818","4818"
216,"3218","3218","3218","1515"
217,"8716","8716","7715","5712"
218,"8422","8422","4521","2620"
219,"8418","8418","9414","9411"
220,"8721","8721","3618","0016"
221,"1718","1718","6615","7614"
222,"3523","3523","4422","5220"
223,"3318","3318","5514","5513"
224,"8418","8418","6514","3710"
225,"5521","5521","7420","9219"
226,"7821","7821","7819","6716"
227,"6719","6719","2619","0019"
228,"1220","1220","2217","3313"
229,"3416","3416","3516","4715"
230,"6423","6424","8516","9510"
231,"6318","6318","6714","6813"
232,"5619","5620","4613","4611"
233,"5520","5520","4516","3513"
234,"4223","4224","3321","1413"
235,"1823","0023","6422","8322"
236,"3522","3522","3522","5619"
237,"4524","4524","6524","9524"
238,"6822","6823","7715","7710"
239,"1421","1421","2519","4613"
240,"6421","6421","6420","8716"
241,"5520","5520","5518","5516"
242,"3522","3522","4519","5513"
243,"8323","8323","7520","7619"
244,"7814","7814","7814","7613"
245,"2722","2722","3621","6517"
246,"2520","2521","2314","2210"
247,"0022","0023","2719","4814"
248,"5823","5824","3819","1812"
249,"6518","6518","6517","8211"
250,"5522","5522","5418","4214"
251,"8720","8720","5716","1612"
252,"9322","9323","5417","1510"
253,"1513","1513","6312","7212"
254,"4216","4216","7515","9714"
255,"2421","2421","5617","6616"
256,"4221","4221","5319","8514"
257,"6620","6620","6616","6614"
258,"2324","2324","4423","9822"
259,"1620","1620","3619","8715"
260,"7215","7215","6314","2610"
261,"1619","1619","3518","8416"
262,"6520","6520","6516","6515"
263,"4717","4718","2513","0010"
264,"5620","5620","5616","5708"
265,"6513","6513","5413","4313"
266,"3413","3413","4413","9513"
267,"3417","3417","3317","2217"
268,"3724","3724","3722","6514"
269,"9319","9319","7614","6713"
270,"7217","7217","7515","6812"
271,"1620","1620","4616","5615"
272,"6723","6723","5720","4816"
273,"8523","8523","5422","3321"
274,"1322","1323","4714","5811"
275,"1620","1620","5520","7420"
276,"7422","7422","6422","5422"
277,"9613","9613","4410","1308"
278,"7622","7622","6621","3315"
279,"4822","4822","4822","5822"
280,"3221","3221","4719","4819"
281,"2422","2422","1518","1515"
282,"0022","0022","0022","1822"
283,"5618","5618","5616","5611"
284,"4320","4320","5416","5413"
285,"8523","8523","7522","1316"
286,"5620","5620","4519","3317"
287,"5317","5317","6315","7211"
288,"6517","6517","5415","4309"
289,"5619","5619","3517","2515"
290,"6420","6420","5418","2409"
291,"4314","4314","4313","3410"
292,"8620","8620","4516","0011"
293,"1520","1520","1518","2514"
294,"2320","2320","2318","5309"
295,"7721","7721","6519","6419"
296,"6513","6513","4512","2510"
297,"8722","8722","6522","6522"
298,"5219","5219","3217","2215"
299,"1522","1522","1519","1512"
300,"7416","7416","5313","3311"
301,"7520","7520","6519","2312"
302,"6518","6519","4411","3408"
303,"8521","8522","8516","7509"
304,"7213","7213","4412","1711"
305,"8521","8521","8418","7212"
306,"0020","0020","0020","1520"
307,"6716","6716","7814","8813"
308,"5322","5322","4419","2612"
309,"3323","3323","2420","1713"
310,"2618","2618","3714","4711"
311,"4620","4620","5717","5815"
312,"1618","1618","1518","1418"
313,"6215","6215","6315","6515"
314,"9518","9518","8517","3613"
315,"7714","7714","6712","4709"
316,"7518","7518","5517","0015"
317,"2320","2320","2319","2417"
318,"1822","1822","3621","4420"
319,"6616","6616","5615","1713"
320,"6617","6617","5615","3610"
321,"7822","7822","6620","4418"
322,"2320","2320","5319","9318"
323,"2623","2624","2620","2710"
324,"1424","1424","2522","5816"
325,"7823","8824","3714","0008"
326,"7318","7318","8416","8414"
327,"7818","7818","7816","7712"
328,"2421","2421","4420","9316"
329,"7718","7718","6614","6611"
330,"7618","7618","5517","1414"
331,"6523","6523","3318","2317"
332,"2722","2722","3719","7612"
333,"7320","7321","6516","5712"
334,"6722","6722","5722","2421"
335,"5623","5624","4415","4412"
336,"1516","1516","1514","1706"
337,"2523","2523","3522","8718"
338,"8716","8716","6613","4510"
339,"0015","0015","1514","4611"
340,"9218","9218","9317","8814"
341,"6622","6622","5519","2411"
342,"7420","7420","3418","1416"
343,"8622","8622","7520","6416"
344,"2819","2819","3718","6617"
345,"5221","5221","5320","2612"
346,"6323","6323","6422","6422"
347,"5217","5217","4416","3812"
348,"3622","3622","4518","4415"
349,"2624","2624","6521","8419"
350,"3716","3716","4714","6711"
351,"2621","2621","4618","8710"
352,"9223","9224","6313","5309"
353,"8321","8321","6320","1319"
354,"3718","3718","3715","4812"
355,"7722","7722","6621","4217"
356,"5422","5422","7718","7817"
357,"8724","8724","7519","6416"
358,"6221","6222","5315","4311"
359,"0021","0022","2418","6209"
360,"6422","6422","3517","1614"
361,"7616","7616","5614","2712"
362,"8724","8724","7622","3213"
363,"4318","4318","2514","1612"
364,"6722","6722","5720","2714"
365,"3722","3723","6816","8812"
366,"5423","5423","5520","5612"
367,"5521","5521","4418","4316"
368,"3821","3821","6719","8618"
369,"2818","2819","2615","3409"
370,"1323","1323","4422","7620"
371,"0017","0017","2416","8413"
372,"9618","9618","6416","5415"
373,"9623","9623","8621","1408"
374,"2321","2321","4420","8619"
375,"4222","4222","4419","5812"
376,"3220","3220","4318","7713"
377,"4623","4624","3519","1406"
378,"8421","8422","4614","1808"
379,"2723","2723","2722","2719"
380,"6619","6620","6612","6610"
381,"7720","7720","6516","5413"
382,"6518","6518","6615","6812"
383,"0018","0018","4818","5818"
384,"2618","2618","1718","0017"
385,"7722","7722","4621","0019"
386,"2521","2521","3416","3413"
387,"7421","7421","6519","4713"
388,"5218","5218","5317","5714"
389,"7516","7517","5412","3306"
390,"8322","8322","8321","9420"
391,"7518","7518","3616","0015"
392,"1421","1421","5320","7219"
393,"7620","7620","7418","7215"
394,"1521","1521","1520","1518"
395,"1822","1823","2618","2514"
396,"4320","4320","5319","8516"
397,"5322","5322","4419","3611"
398,"2720","1720","6517","9315"
399,"8413","8413","7413","1510"
400,"3321","3321","5517","8813"
401,"2518","2518","4517","9616"
402,"4222","4222","4419","3615"
403,"5422","5423","3318","1212"
404,"7419","8420","3614","1612"
405,"2416","2416","3416","6316"
406,"3612","3612","5512","9211"
407,"4318","4318","4417","4714"
408,"2222","2223","5417","7513"
409,"7421","7422","5513","4607"
410,"3322","3322","3321","2318"
411,"6723","6723","2719","1718"
412,"8719","8720","8516","8311"
413,"3322","3322","3320","2316"
414,"2421","2421","2420","3318"
415,"0020","0020","1520","1420"
416,"8619","8620","4715","2811"
417,"1420","1421","2312","2307"
418,"2621","2622","4616","7709"
419,"8516","8516","8515","9614"
420,"8319","8319","6316","0010"
421,"7719","7719","7618","8316"
422,"4417","4418","6613","6711"
423,"8412","8412","6411","5410"
424,"6720","6720","6618","5414"
425,"4421","4421","4420","1514"
426,"7314","7314","8213","8213"
427,"6718","6718","6615","6513"
428,"9421","9421","9419","9611"
429,"4719","4720","4814","4810"
430,"2721","2721","3719","6614"
431,"1414","1414","4510","6608"
432,"7818","7818","5618","2217"
433,"9422","9422","6518","3714"
434,"5318","5318","4417","0009"
435,"8322","8323","4516","1711"
436,"8522","8522","5420","3419"
437,"1822","1823","6515","7412"
438,"4424","4424","3422","3421"
439,"1724","1724","2621","6414"
440,"3619","3619","7414","8412"
441,"1419","1420","1416","0010"
442,"5616","5616","6514","9308"
443,"7419","7419","7418","9213"
444,"6522","6523","5417","5413"
445,"0017","0017","2516","4515"
446,"7420","7421","5415","4413"
447,"8519","8519","8519","5319"
448,"3622","3622","3620","3612"
449,"5420","5421","5313","5310"
450,"4717","4717","6515","8313"
451,"4620","4620","5620","6719"
452,"3822","3823","2312","2209"
453,"2316","2316","4315","5314"
454,"2622","2623","4718","5715"
455,"9216","9216","9215","8312"
456,"2721","2722","5513","7407"
457,"6318","6318","4517","3617"
458,"0021","0022","2715","4710"
459,"2318","2319","4513","5609"
460,"1720","1721","1616","1612"
461,"2418","2419","4614","7809"
462,"4718","4718","2717","1717"
463,"5618","5618","4515","3312"
464,"0018","0018","2615","4511"
465,"1523","1524","3421","9312"
466,"3316","3316","3516","3516"
467,"5721","5721","6518","7314"
468,"5824","5824","5721","5514"
469,"6420","6420","4518","1616"
470,"9519","9519","7418","5316"
471,"9321","9321","7421","3820"
472,"2721","2721","3720","4716"
473,"3314","3314","5412","7509"
474,"3820","3820","4818","6712"
475,"4722","4723","2616","1511"
476,"6723","6724","4718","3714"
477,"2415","2415","4314","6212"
478,"5416","5417","3310","2308"
479,"2623","2624","5519","9414"
480,"6520","6520","3419","1419"
481,"8520","8520","6518","1612"
482,"0021","0021","1717","3712"
483,"5216","5216","4415","3615"
484,"3318","3318","2217","2217"
485,"3321","3322","5415","6511"
486,"2523","2523","1420","1418"
487,"4718","4718","4615","4513"
488,"7420","7420","7518","7715"
489,"6622","6622","5520","1315"
490,"8419","8420","6516","4711"
491,"7422","7423","6418","2307"
492,"3415","3416","5610","5708"
493,"6523","6524","6420","5311"
494,"4522","4522","2622","1622"
495,"4424","4424","5521","8614"
496,"2424","2424","2423","2420"
497,"2421","2421","2421","2420"
498,"4715","4715","4715","1412"
499,"0023","0023","2619","5315"
500,"6723","6723","7518","7415"
501,"7822","7822","7722","6622"
502,"2522","2523","6312","7308"
503,"2722","2722","3719","5716"
504,"2520","2520","4419","6318"
505,"1222","1222","1419","0015"
506,"8819","8819","7514","6311"
507,"5721","5722","5514","5308"
508,"4523","4523","4621","4819"
509,"8319","8320","8315","8409"
510,"7515","7515","7614","7614"
511,"8317","8317","4314","1312"
512,"4318","4318","4517","4716"
513,"1622","1623","3715","5810"
514,"7323","7323","6321","3211"
515,"8718","8719","6713","5711"
516,"1822","1822","3821","9817"
517,"9616","9616","7615","4514"
518,"7821","7821","5619","4418"
519,"8418","8418","6416","0010"
520,"3724","3724","5823","6822"
521,"1222","1223","4415","6609"
522,"6813","7813","2612","0012"
523,"5824","5824","5822","6818"
524,"7422","7423","5413","4410"
525,"2622","2622","5421","8219"
526,"2317","2317","5317","8417"
527,"9720","9720","5516","3313"
528,"8320","8320","7420","3519"
529,"4720","4721","5616","6512"
530,"2422","2422","6518","8515"
531,"4723","4724","5719","7813"
532,"4721","4721","4617","5512"
533,"4323","4323","5421","7516"
534,"6820","6820","5720","2620"
535,"8617","8617","5716","3716"
536,"9523","9523","8423","6322"
537,"5619","5620","5514","4307"
538,"4522","4522","4521","7313"
539,"2522","2522","3322","3222"
540,"5315","5315","7512","9710"
541,"4517","4518","7710","8707"
542,"9820","9820","8516","8313"
543,"5621","5621","4419","4419"
544,"2624","2624","6520","8418"
545,"3417","3418","5413","7406"
546,"8619","8619","8518","8417"
547,"4417","4417","4417","7217"
548,"2521","2522","3417","3314"
549,"4620","4620","6618","8615"
550,"5619","5620","5413","5311"
551,"6722","6723","4816","4814"
552,"1719","1719","6614","7612"
553,"1618","1618","3414","4311"
554,"9420","9420","8419","2315"
555,"3616","3616","2316","2216"
556,"2519","2519","2618","2717"
557,"0021","0021","4517","9812"
558,"4718","4718","7616","9515"
559,"0020","0021","3417","7311"
560,"1319","1319","1214","1211"
561,"1212","1212","5612","7812"
562,"1319","1319","2318","3317"
563,"7622","7622","6621","5520"
564,"3218","3218","6513","8710"
565,"0018","0018","0016","0012"
566,"6220","6221","5314","3505"
567,"6215","6215","6215","5315"
568,"9321","9322","7613","5807"
569,"4423","4423","5422","9617"
570,"6721","6721","6820","6819"
571,"5320","5320","5417","6513"
572,"1519","1520","3615","5708"
573,"5619","5619","4614","4613"
574,"1523","1523","1522","1716"
575,"2612","2612","2511","1310"
576,"8220","8220","7216","6214"
577,"9621","9621","8618","6715"
578,"9420","9420","7520","1819"
579,"2722","2723","5513","6510"
580,"8818","8818","6817","4716"
581,"9614","9614","4511","2510"
582,"5818","5818","6716","8511"
583,"6721","6722","6716","5709"
584,"8418","9418","4413","0010"
585,"9215","9216","8611","8808"
586,"7523","7523","6521","1610"
587,"4414","4414","6412","8411"
588,"2422","2422","2522","3721"
589,"7715","8715","4811","1809"
590,"2512","2512","2611","3710"
591,"2523","2524","2520","1611"
592,"2422","2422","4618","6816"
593,"0014","0014","1513","5412"
594,"8718","8718","8616","8511"
595,"8420","8420","8518","8814"
596,"3424","3424","4423","7618"
597,"2822","2823","2815","1806"
598,"1621","0022","5615","9610"
599,"5614","5614","3413","1212"
600,"3321","3321","3520","4719"
601,"3722","3722","2521","1319"
602,"7520","7521","4615","0008"
603,"6822","6823","5713","5606"
604,"9423","9423","7622","5721"
605,"1623","1623","5519","7416"
606,"3323","3323","5423","8523"
607,"7715","7715","7715","9614"
608,"7722","7723","7518","8311"
609,"2219","2219","6216","8214"
610,"4624","4624","3522","2416"
611,"7713","7713","8713","8713"
612,"4421","4421","6419","7417"
613,"8322","8322","7321","6321"
614,"6423","6423","5420","3416"
615,"3323","3323","4420","5812"
616,"8420","8420","6318","3215"
617,"3617","3617","3516","2315"
618,"1317","1317","3417","5417"
619,"4720","4721","4512","4306"
620,"0017","0018","0011","0007"
621,"7424","7424","7421","6417"
622,"4721","4722","4718","3712"
623,"0016","0016","1715","3813"
624,"5424","5424","3422","0019"
625,"6721","6721","6621","4220"
626,"6522","6523","5412","5405"
627,"8421","8421","5419","2316"
628,"2322","2322","4421","7720"
629,"5419","5419","5519","4718"
630,"2223","2223","2323","4822"
631,"3823","3823","5821","8818"
632,"2311","2311","2311","3410"
633,"2523","2523","2520","3514"
634,"3319","3319","5418","8517"
635,"0021","0022","2312","4305"
636,"5623","5624","6619","8713"
637,"2622","2622","5618","6617"
638,"4223","4223","6619","8816"
639,"8621","8622","5517","3514"
640,"4617","4617","5514","5412"
641,"5716","5716","4413","4211"
642,"0016","0016","1414","4609"
643,"3520","3520","3519","6212"
644,"8315","8315","4414","0012"
645,"7524","7524","5419","5418"
646,"5523","5524","6620","8711"
647,"2818","2818","2616","2415"
648,"5618","5618","5616","4712"
649,"8421","8421","6519","1713"
650,"7520","7520","6517","5411"
651,"6522","6523","3717","2715"
652,"1421","1421","2420","6714"
653,"9517","9517","5513","3510"
654,"4524","4524","5523","8520"
655,"2622","2622","3620","6714"
656,"6813","6813","7712","8408"
657,"5722","5722","7720","8718"
658,"4415","4415","5414","6411"
659,"5421","5421","7418","9514"
660,"2317","2317","3315","4411"
661,"5520","5520","5519","6516"
662,"3516","3516","2515","1613"
663,"7823","7823","6722","5621"
664,"2423","2424","4313","5309"
665,"7621","7621","4621","1520"
666,"6717","6717","6717","8717"
667,"3420","3421","7514","8512"
668,"3518","3518","2516","2515"
669,"0024","0024","4622","8419"
670,"8523","8523","8522","9318"
671,"6718","6719","3715","1712"
672,"0023","0023","0020","1513"
673,"7615","7615","8614","9613"
674,"7523","7523","6421","2316"
675,"3612","3612","4409","5206"
676,"9812","9812","8812","4510"
677,"6315","6315","6314","6413"
678,"1220","1220","2416","2415"
679,"6518","6518","8613","9610"
680,"0016","0016","4514","8612"
681,"3716","3716","5715","6715"
682,"4321","4321","5320","9614"
683,"9716","9716","6713","3710"
684,"3420","3420","4318","5215"
685,"8619","8619","3415","2414"
686,"6718","6718","6718","6718"
687,"7321","7321","7418","8710"
688,"6423","6424","2411","1407"
689,"1620","1620","3615","4612"
690,"3222","3222","2319","1512"
691,"6820","6820","4818","2815"
692,"5622","5622","5519","4411"
693,"1324","1324","3424","6623"
694,"5521","5521","4520","3417"
695,"1622","1622","1520","2214"
696,"3421","3422","6316","8313"
697,"6322","6323","6416","7607"
698,"2418","2418","4417","5417"
699,"8421","8422","7419","4510"
700,"2419","2419","4517","8613"
701,"5416","5416","5316","5316"
702,"2816","2816","2816","1815"
703,"4324","4324","5424","6524"
704,"2519","2520","6713","8808"
705,"4522","4522","6620","8717"
706,"6422","6422","6520","7717"
707,"3318","3318","5316","9410"
708,"4319","4320","6515","9710"
709,"3420","3420","6418","8416"
710,"1723","1724","3620","5415"
711,"9713","9713","8812","8812"
712,"0022","0023","1316","1314"
713,"4520","4520","6517","9410"
714,"4223","4223","5323","7722"
715,"5721","5721","5720","5818"
716,"5720","5720","4617","1411"
717,"2822","2822","2822","1721"
718,"8417","8417","7513","5709"
719,"3623","3623","4719","5716"
720,"5520","5520","4619","3715"
721,"4420","4420","3318","3317"
722,"8616","8616","7615","1411"
723,"6721","6721","6720","7515"
724,"3419","3419","4419","7518"
725,"6423","6423","6422","5321"
726,"8321","8322","7316","6208"
727,"9719","9719","7518","5418"
728,"5317","5317","7314","9210"
729,"8213","8213","7409","5605"
730,"6621","6621","5519","4413"
731,"8722","8722","7721","3717"
732,"2417","2417","3212","3211"
733,"7422","7422","3517","2515"
734,"3222","3222","2420","1617"
735,"1721","1721","2620","3316"
736,"2322","2323","3315","5205"
737,"6223","6223","5323","3422"
738,"7223","7223","7520","7619"
739,"1414","1414","3413","6311"
740,"7619","7619","6617","2612"
741,"7622","7623","5516","4412"
742,"9418","9418","5414","1310"
743,"7222","7222","5220","2318"
744,"4421","4422","4418","4313"
745,"7324","7324","7523","7723"
746,"2419","2419","2418","2212"
747,"6319","6320","8510","8607"
748,"5723","5723","4723","0021"
749,"2320","2320","3317","5310"
750,"3419","3419","3717","3816"
751,"4719","4719","5618","9416"
752,"4421","4422","4420","5406"
753,"8321","8321","7419","5617"
754,"4320","4321","5317","7307"
755,"7221","7221","6421","5720"
756,"1519","1519","2518","6415"
757,"8413","8413","8612","8812"
758,"4323","4323","4421","3517"
759,"0016","0016","2515","4314"
760,"6318","6318","7517","8617"
761,"1515","0015","6513","8512"
762,"1224","1224","3222","9318"
763,"7516","7516","4413","0010"
764,"1520","1520","6616","8615"
765,"5620","5621","7410","8306"
766,"4617","4617","4616","3715"
767,"7416","7416","6411","5408"
768,"8417","8417","7516","6614"
769,"5222","5222","6217","6216"
770,"7621","7622","7615","7507"
771,"9620","9620","7619","1516"
772,"2520","2520","3320","3320"
773,"0021","0021","2520","6418"
774,"1619","1620","4715","6712"
775,"6220","6220","7319","7318"
776,"4619","4619","2714","2712"
777,"9721","9721","4721","3721"
778,"2519","2519","2517","3415"
779,"3522","3522","4419","6316"
780,"4822","4822","3722","0022"
781,"5723","5723","4723","3723"
782,"7523","7523","7521","6517"
783,"3720","3720","2619","1518"
784,"2314","2314","3414","8712"
785,"2223","2223","4222","4222"
786,"4617","4617","5617","6616"
787,"0023","0023","1422","2321"
788,"4422","4422","7421","9420"
789,"2520","2521","2516","1509"
790,"1722","1722","2618","3414"
791,"0022","0022","5719","6818"
792,"5422","5422","4518","2810"
793,"3422","3422","3421","4318"
794,"8724","8724","5621","1518"
795,"6821","6821","6720","4417"
796,"1418","1418","4416","6415"
797,"7519","7520","5416","2306"
798,"9222","9222","5222","1321"
799,"1217","1217","3413","4510"
800,"1418","1418","5516","9713"
801,"5614","5614","5410","5307"
802,"1318","1318","1417","2809"
803,"4822","4823","5518","5314"
804,"1512","1512","1611","2710"
805,"8822","8822","5820","2818"
806,"8722","8723","6417","6315"
807,"3220","3220","4318","6514"
808,"0021","0022","1419","5710"
809,"0019","0019","4518","7417"
810,"3317","3317","1413","0010"
811,"6218","6218","5316","1611"
812,"4419","4419","4415","4511"
813,"5520","5520","2617","1616"
814,"1513","1513","1412","1411"
815,"9222","9223","8517","6810"
816,"1721","1722","1517","1310"
817,"3722","3723","2718","1612"
818,"5511","5511","7410","8310"
819,"3524","3524","5621","9814"
820,"3215","3215","2314","1511"
821,"1620","1620","4616","7711"
822,"0014","0014","2613","3712"
823,"0022","0023","4515","7710"
824,"6419","6419","5518","2617"
825,"7324","7324","7620","7719"
826,"1223","1223","5322","9421"
827,"5422","5422","5421","7718"
828,"3320","3320","4519","5717"
829,"5320","5320","5417","4613"
830,"1719","1719","1715","2611"
831,"2622","2622","3519","3417"
832,"3220","3220","3320","3720"
833,"8618","8619","6610","4605"
834,"4523","4523","3521","0012"
835,"2515","2515","4513","5511"
836,"2523","2523","1622","0021"
837,"7719","7720","6716","2607"
838,"2622","2622","1521","0020"
839,"7623","7623","2818","0016"
840,"0021","0021","2421","5420"
841,"2522","2523","2518","1511"
842,"8818","8818","5718","1617"
843,"1322","1322","4421","8519"
844,"7520","7520","7617","8814"
845,"8622","8622","7521","4218"
846,"6514","6514","7613","7712"
847,"3421","3421","6316","7315"
848,"9320","9321","6515","2707"
849,"9321","9321","9520","8718"
850,"6322","6322","4520","1718"
851,"1822","1822","1621","2419"
852,"2724","2724","2723","2619"
853,"1220","1220","4218","7216"
854,"7418","7418","6516","4610"
855,"3422","3423","2418","1411"
856,"1720","1721","5614","7510"
857,"6516","6516","6515","7511"
858,"7319","7319","7418","8616"
859,"5320","5320","4218","3217"
860,"8513","8513","6411","2307"
861,"5722","5722","5720","4409"
862,"0021","0022","3517","7511"
863,"4821","4821","6818","8715"
864,"1820","1820","3717","8410"
865,"4417","4417","4515","4609"
866,"1722","1722","2722","3721"
867,"1723","1723","2722","5716"
868,"6618","6618","5617","1414"
869,"3523","3524","2318","2316"
870,"3722","3722","4718","5614"
871,"0021","0022","3314","6305"
872,"7414","7414","4413","1412"
