config_id,m_hub_kg,m_blades_kg,m_outer_ring_kg,m_total_kg
2598,0.00063333,0.00141795,0.00158333,0.00363461
2599,0.00063333,0.01351454,0.00733151,0.02147938
2600,0.00063333,0.01335934,0.00131944,0.01531211
2601,0.00063333,0.01041529,0.0058132,0.01686182
2602,0.00063333,0.00455471,0.00416103,0.00934907
2603,0.00063333,0.00948149,0.00260064,0.01271546
2604,0.00063333,0.00433877,0.00461231,0.00958441
2605,0.00063333,0.00518283,0.0050942,0.01091036
2606,0.00063333,0.00773489,0.01046375,0.01883197
2607,0.00063333,0.00892012,0.00139593,0.01094938
2608,0.00063333,0.01884945,0.00113204,0.02061482
2609,0.00063333,0.00914963,0.0036256,0.01340856
2610,0.00063333,0.01308327,0.00151449,0.01523109
2611,0.00063333,0.00397947,0.00523188,0.00984468
2612,0.00063333,0.00623156,0.00396215,0.01082704
2613,0.00063333,0.00528601,0.01116746,0.0170868
2614,0.00063333,0.00801265,0.00160628,0.01025226
2615,0.00063333,0.0139926,0.00178985,0.01641578
2616,0.00063333,0.00415231,0.00237117,0.00715681
2617,0.00063333,0.00648944,0.00093317,0.00805594
2618,0.00063333,0.00506401,0.00232528,0.00802262
2619,0.00063333,0.00872879,0.00208816,0.01145028
2620,0.00063333,0.0125512,0.00624154,0.01942607
2621,0.00063333,0.00617643,0.00458937,0.01139913
2622,0.00063333,0.00473056,0.0057826,0.01114649
2623,0.00063333,0.01013997,0.00936231,0.02013561
2624,0.00063333,0.00363407,0.00223732,0.00650472
2625,0.00063333,0.01106477,0.00189694,0.01359504
2626,0.00063333,0.01361373,0.00108615,0.01533321
2627,0.00063333,0.00326401,0.0086739,0.01257124
2628,0.00063333,0.00508539,0.00367149,0.00939021
2629,0.00063333,0.00850649,0.0014686,0.01060842
2630,0.00063333,0.01365607,0.00298309,0.01727249
2631,0.00063333,0.01058101,0.00452817,0.01574251
2632,0.00063333,0.00750042,0.0028913,0.01102505
2633,0.00063333,0.00617525,0.00261594,0.00942452
2634,0.00063333,0.01335702,0.0108768,0.02486715
2635,0.00063333,0.01049808,0.00102496,0.01215637
2636,0.00063333,0.00939937,0.00681521,0.01684791
2637,0.00063333,0.00425915,0.0063448,0.01123728
2638,0.00063333,0.02437852,0.00252415,0.027536
2639,0.00063333,0.00367824,0.00102496,0.00533653
2640,0.00063333,0.01115544,0.00722825,0.01901702
2641,0.00063333,0.00685686,0.00275362,0.01024381
2642,0.00063333,0.00394647,0.00550724,0.01008704
2643,0.00063333,0.01258661,0.00293719,0.01615713
2644,0.00063333,0.00422611,0.00120471,0.00606415
2645,0.00063333,0.00464149,0.00396215,0.00923697
2646,0.00063333,0.00252619,0.00619564,0.00935516
2647,0.00063333,0.00372247,0.00390861,0.00826441
2648,0.00063333,0.01187149,0.00837559,0.02088041
2649,0.00063333,0.01233649,0.00335024,0.01632006
2650,0.00063333,0.00585895,0.00229468,0.00878696
2651,0.00063333,0.00421999,0.00839854,0.01325186
2652,0.00063333,0.00170491,0.00284541,0.00518365
2653,0.00063333,0.00955349,0.00183575,0.01202257
2654,0.00063333,0.01299645,0.00489915,0.01852893
2655,0.00063333,0.00952387,0.00502536,0.01518256
2656,0.00063333,0.01364828,0.00390861,0.01819022
2657,0.00063333,0.0025779,0.00260064,0.00581187
2658,0.00063333,0.01828819,0.00502536,0.02394688
2659,0.00063333,0.01006907,0.0027192,0.0134216
2660,0.00063333,0.0021077,0.00195813,0.00469916
2661,0.00063333,0.00329027,0.0057826,0.0097062
2662,0.00063333,0.00754193,0.01005071,0.01822597
2663,0.00063333,0.00660793,0.00302133,0.01026259
2664,0.00063333,0.00719732,0.0029066,0.01073725
2665,0.00063333,0.00912726,0.00267713,0.01243772
2666,0.00063333,0.01333118,0.00330434,0.01726885
2667,0.00063333,0.00924611,0.00294484,0.01282428
2668,0.00063333,0.00332111,0.00204992,0.00600436
2669,0.00063333,0.00693074,0.00330434,0.01086841
2670,0.00063333,0.01725867,0.00587439,0.02376639
2671,0.00063333,0.00342731,0.00208051,0.00614115
2672,0.00063333,0.00689105,0.00337318,0.01089756
2673,0.00063333,0.00851396,0.00949999,0.01864728
2674,0.00063333,0.00470804,0.00495652,0.01029789
2675,0.00063333,0.00378463,0.00562197,0.01003993
2676,0.00063333,0.00961025,0.00237117,0.01261475
2677,0.00063333,0.01582899,0.00198873,0.01845105
2678,0.00063333,0.0047561,0.00774456,0.01313399
2679,0.00063333,0.00704364,0.00374798,0.01142495
2680,0.00063333,0.00713713,0.00342673,0.01119719
2681,0.00063333,0.00357574,0.00433695,0.00854602
2682,0.00063333,0.00560478,0.00446698,0.01070509
2683,0.00063333,0.00624026,0.00331964,0.01019323
2684,0.00063333,0.00866817,0.00240942,0.01171092
2685,0.00063333,0.00239261,0.0043446,0.00737054
2686,0.00063333,0.01160035,0.00294484,0.01517852
2687,0.00063333,0.0106345,0.00447463,0.01574246
2688,0.00063333,0.00389181,0.00260064,0.00712578
2689,0.00063333,0.00641626,0.0087198,0.01576939
2690,0.00063333,0.00804383,0.00353381,0.01221097
2691,0.00063333,0.00389406,0.00114734,0.00567473
2692,0.00063333,0.00384783,0.00422987,0.00871103
2693,0.00063333,0.00310559,0.00275362,0.00649254
2694,0.00063333,0.0139954,0.00624154,0.02087027
2695,0.00063333,0.00227538,0.00353381,0.00644252
2696,0.00063333,0.00806096,0.00446698,0.01316127
2697,0.00063333,0.00598047,0.00447463,0.01108843
2698,0.00063333,0.00613388,0.00936231,0.01612952
2699,0.00063333,0.01078029,0.00416103,0.01557465
2700,0.00063333,0.01580173,0.00722825,0.02366331
2701,0.00063333,0.00912019,0.00660869,0.01636221
2702,0.00063333,0.0109108,0.00158333,0.01312746
2703,0.00063333,0.00403714,0.01116746,0.01583793
2704,0.00063333,0.0049696,0.00681521,0.01241814
2705,0.00063333,0.00306676,0.00489915,0.00859924
2706,0.00063333,0.00486607,0.00679226,0.01229166
2707,0.00063333,0.01134819,0.00174013,0.01372165
2708,0.00063333,0.0032407,0.00774456,0.01161859
2709,0.00063333,0.00448442,0.00279951,0.00791726
2710,0.00063333,0.02271766,0.00550724,0.02885823
2711,0.00063333,0.00190149,0.0057826,0.00831742
2712,0.00063333,0.01107258,0.00298309,0.014689
2713,0.00063333,0.00824244,0.0130032,0.02187897
2714,0.00063333,0.00700425,0.00124295,0.00888053
2715,0.00063333,0.01119951,0.00160628,0.01343912
2716,0.00063333,0.00417835,0.00358735,0.00839903
2717,0.00063333,0.00498827,0.00169807,0.00731967
2718,0.00063333,0.00922166,0.00412278,0.01397777
2719,0.00063333,0.01486559,0.00163305,0.01713197
2720,0.00063333,0.00615341,0.00114734,0.00793408
2721,0.00063333,0.01083733,0.00147242,0.01294308
2722,0.00063333,0.01826773,0.00169807,0.02059913
2723,0.00063333,0.00961556,0.00488767,0.01513656
2724,0.00063333,0.00526986,0.00894926,0.01485245
2725,0.00063333,0.00940247,0.0018128,0.0118486
2726,0.00063333,0.00357253,0.00497946,0.00918532
2727,0.00063333,0.01808605,0.00229468,0.02101406
2728,0.00063333,0.01384318,0.00223349,0.01671
2729,0.00063333,0.01713681,0.00348792,0.02125806
2730,0.00063333,0.00702579,0.00933171,0.01699083
2731,0.00063333,0.00317117,0.01055554,0.01436004
2732,0.00063333,0.00555022,0.00764129,0.01382484
2733,0.00063333,0.00770307,0.0025624,0.0108988
2734,0.00063333,0.00720375,0.00805434,0.01589142
2735,0.00063333,0.01487401,0.0043446,0.01985194
2736,0.00063333,0.00640863,0.00316666,0.01020862
2737,0.00063333,0.0048275,0.00167512,0.00713595
2738,0.00063333,0.00289905,0.00120853,0.00474091
2739,0.00063333,0.00464338,0.00530072,0.01057743
2740,0.00063333,0.00423591,0.00279951,0.00766875
2741,0.00063333,0.00256511,0.00753803,0.01073647
2742,0.00063333,0.01486026,0.00844443,0.02393802
2743,0.00063333,0.00774443,0.00201932,0.01039708
2744,0.00063333,0.00985725,0.00263889,0.01312947
2745,0.00063333,0.0142234,0.00279186,0.01764859
2746,0.00063333,0.00462072,0.00722825,0.0124823
2747,0.00063333,0.0124373,0.00706762,0.02013825
2748,0.00063333,0.00887648,0.00391626,0.01342607
2749,0.00063333,0.00928259,0.0014686,0.01138452
2750,0.00063333,0.00575047,0.0021417,0.0085255
2751,0.00063333,0.0094555,0.00671195,0.01680078
2752,0.00063333,0.00583636,0.00433695,0.01080664
2753,0.00063333,0.00394044,0.00530072,0.00987449
2754,0.00063333,0.00459825,0.00348027,0.00871185
2755,0.00063333,0.00691574,0.00805434,0.01560341
2756,0.00063333,0.00213147,0.01319443,0.01595923
2757,0.00063333,0.00375097,0.00357971,0.00796401
2758,0.00063333,0.01644274,0.00550724,0.02258331
2759,0.00063333,0.00464348,0.00671195,0.01198876
2760,0.00063333,0.00473559,0.01032607,0.01569499
2761,0.00063333,0.00634574,0.00163305,0.00861212
2762,0.00063333,0.00374674,0.00167512,0.00605519
2763,0.00063333,0.01079447,0.00596618,0.01739398
2764,0.00063333,0.01881481,0.00917873,0.02862687
2765,0.00063333,0.01378449,0.0021723,0.01659012
2766,0.00063333,0.00770501,0.00733151,0.01566985
2767,0.00063333,0.00534415,0.01018839,0.01616587
2768,0.00063333,0.00561434,0.00587439,0.01212206
2769,0.00063333,0.00443969,0.00373268,0.0088057
2770,0.00063333,0.00439569,0.00237117,0.00740019
2771,0.00063333,0.00834005,0.00379388,0.01276726
2772,0.00063333,0.0120973,0.00172101,0.01445164
2773,0.00063333,0.00945954,0.00419927,0.01429214
2774,0.00063333,0.00626681,0.00452817,0.01142831
2775,0.00063333,0.00716464,0.00588969,0.01368766
2776,0.00063333,0.01775092,0.00179368,0.02017793
2777,0.00063333,0.0061099,0.00660869,0.01335192
2778,0.00063333,0.00336648,0.0032661,0.00726591
2779,0.00063333,0.01607886,0.00440579,0.02111798
2780,0.00063333,0.00409656,0.00396215,0.00869204
2781,0.00063333,0.01006391,0.01223831,0.02293555
2782,0.00063333,0.00662054,0.00681521,0.01406908
2783,0.00063333,0.00270342,0.00294484,0.00628159
2784,0.00063333,0.01350267,0.01032607,0.02446207
2785,0.00063333,0.01145288,0.00523188,0.01731809
2786,0.00063333,0.00987493,0.00409983,0.01460809
2787,0.00063333,0.00214966,0.00474234,0.00752533
2788,0.00063333,0.00211949,0.00412278,0.0068756
2789,0.00063333,0.00473969,0.00204992,0.00742294
2790,0.00063333,0.00277497,0.00174396,0.00515226
2791,0.00063333,0.00541086,0.00211111,0.0081553
2792,0.00063333,0.00466313,0.01046375,0.01576021
2793,0.00063333,0.00979119,0.00179368,0.0122182
2794,0.00063333,0.00171481,0.00433695,0.00668509
2795,0.00063333,0.01332022,0.00267713,0.01663068
2796,0.00063333,0.00383268,0.00348027,0.00794628
2797,0.00063333,0.0187984,0.00642511,0.02585684
2798,0.00063333,0.00344517,0.00497181,0.00905031
2799,0.00063333,0.00284343,0.00837559,0.01185235
2800,0.00063333,0.00245998,0.00514009,0.0082334
2801,0.00063333,0.00350553,0.0018128,0.00595166
2802,0.00063333,0.00730002,0.0081576,0.01609095
2803,0.00063333,0.00805588,0.00497946,0.01366867
2804,0.00063333,0.0232446,0.00774456,0.03162249
2805,0.00063333,0.00343164,0.00764129,0.01170626
2806,0.00063333,0.0021701,0.00275362,0.00555705
2807,0.00063333,0.00223875,0.00258152,0.0054536
2808,0.00063333,0.00839689,0.00481883,0.01384905
2809,0.00063333,0.00263817,0.00538103,0.00865253
2810,0.00063333,0.00704505,0.00151067,0.00918905
2811,0.00063333,0.00804338,0.01415055,0.02282726
2812,0.00063333,0.00886496,0.00374798,0.01324627
2813,0.00063333,0.01042493,0.0029066,0.01396486
2814,0.00063333,0.01004878,0.00520128,0.01588339
2815,0.00063333,0.00282513,0.01055554,0.014014
2816,0.00063333,0.00406678,0.00650543,0.01120554
2817,0.00063333,0.00359239,0.00397745,0.00820317
2818,0.00063333,0.0030288,0.00530072,0.00896285
2819,0.00063333,0.00391553,0.00650543,0.01105429
2820,0.00063333,0.00564654,0.00650543,0.0127853
2821,0.00063333,0.01196957,0.00433695,0.01693985
2822,0.00063333,0.0058359,0.00240942,0.00887865
2823,0.00063333,0.00566261,0.0065169,0.01281284
2824,0.00063333,0.00434775,0.00316666,0.00814774
2825,0.00063333,0.01020829,0.0065169,0.01735852
2826,0.00063333,0.01298838,0.00633333,0.01995504
2827,0.00063333,0.0098493,0.00536956,0.01585219
2828,0.00063333,0.0029886,0.00536956,0.00899149
2829,0.00063333,0.00601878,0.00671195,0.01336406
2830,0.00063333,0.00476893,0.00241707,0.00781933
2831,0.00063333,0.00668597,0.00536956,0.01268886
2832,0.00063333,0.00863955,0.00602354,0.01529642
2833,0.00063333,0.0116517,0.00182045,0.01410548
2834,0.00063333,0.01046391,0.0025471,0.01364434
2835,0.00063333,0.01474636,0.00396215,0.01934184
2836,0.00063333,0.00273399,0.00587439,0.00924171
2837,0.00063333,0.00460277,0.0052204,0.0104565
2838,0.00063333,0.00471884,0.0036256,0.00897777
2839,0.00063333,0.00315625,0.00481883,0.00860841
2840,0.00063333,0.01105147,0.00391626,0.01560106
2841,0.00063333,0.01007635,0.0021417,0.01285138
2842,0.00063333,0.00227325,0.00130032,0.0042069
2843,0.00063333,0.00759478,0.00554166,0.01376977
2844,0.00063333,0.0051006,0.00588969,0.01162362
2845,0.00063333,0.00855843,0.00099436,0.01018612
2846,0.00063333,0.0261806,0.00330434,0.03011827
2847,0.00063333,0.00354664,0.00412278,0.00830275
2848,0.00063333,0.00518605,0.00826086,0.01408024
2849,0.00063333,0.0068413,0.00447463,0.01194926
2850,0.00063333,0.00693777,0.00316666,0.01073776
2851,0.00063333,0.01114873,0.00546135,0.01724341
2852,0.00063333,0.01871326,0.00151067,0.02085726
2853,0.00063333,0.02106853,0.00406924,0.0257711
2854,0.00063333,0.02650733,0.00440579,0.03154645
2855,0.00063333,0.00721917,0.00495652,0.01280902
2856,0.00063333,0.00897027,0.00153744,0.01114104
2857,0.00063333,0.01222131,0.00251268,0.01536732
2858,0.00063333,0.01473366,0.01147342,0.02684041
2859,0.00063333,0.01229266,0.0065169,0.01944289
2860,0.00063333,0.00734197,0.00302133,0.01099663
2861,0.00063333,0.00994447,0.00261594,0.01319374
2862,0.00063333,0.01209496,0.00839854,0.02112683
2863,0.00063333,0.00592665,0.00100966,0.00756964
2864,0.00063333,0.0052329,0.00325845,0.00912468
2865,0.00063333,0.00429891,0.00745772,0.01238996
2866,0.00063333,0.00912246,0.00461231,0.0143681
2867,0.00063333,0.01012211,0.00271537,0.01347081
2868,0.00063333,0.00461596,0.00458937,0.00983866
2869,0.00063333,0.01894473,0.00764129,0.02721935
2870,0.00063333,0.01177758,0.00550724,0.01791815
2871,0.00063333,0.00991859,0.00167512,0.01222704
2872,0.00063333,0.00680901,0.00385507,0.01129741
2873,0.00063333,0.00994544,0.00153744,0.01211621
2874,0.00063333,0.00883998,0.00697584,0.01644915
2875,0.00063333,0.00379729,0.00391626,0.00834688
2876,0.00063333,0.0041238,0.00619564,0.01095277
2877,0.00063333,0.00829856,0.00302133,0.01195322
2878,0.00063333,0.03057501,0.00734299,0.03855133
2879,0.00063333,0.00621712,0.0054384,0.01228885
2880,0.00063333,0.01034388,0.00147242,0.01244963
2881,0.00063333,0.00474879,0.00991303,0.01529515
2882,0.00063333,0.00450515,0.00183575,0.00697423
2883,0.00063333,0.00894571,0.00133857,0.01091761
2884,0.00063333,0.01046469,0.00357971,0.01467773
2885,0.00063333,0.01163831,0.00596618,0.01823782
2886,0.00063333,0.00404263,0.00893397,0.01360993
2887,0.00063333,0.00623988,0.00550724,0.01238045
2888,0.00063333,0.01030617,0.00099436,0.01193386
2889,0.00063333,0.00411387,0.00104026,0.00578746
2890,0.00063333,0.00830313,0.00321256,0.01214902
2891,0.00063333,0.00996728,0.01009661,0.02069722
2892,0.00063333,0.01405116,0.00963767,0.02432216
2893,0.00063333,0.00341744,0.00195813,0.0060089
2894,0.00063333,0.00670876,0.00093317,0.00827526
2895,0.00063333,0.0071046,0.00624154,0.01397947
2896,0.00063333,0.00775156,0.01060144,0.01898633
2897,0.00063333,0.00255202,0.00271537,0.00590072
2898,0.00063333,0.00804647,0.00223349,0.01091329
2899,0.00063333,0.01925443,0.00614975,0.02603751
2900,0.00063333,0.00774019,0.00321256,0.01158608
2901,0.00063333,0.00360579,0.00248591,0.00672503
2902,0.00063333,0.00406725,0.00241707,0.00711765
2903,0.00063333,0.00258455,0.00198873,0.00520661
2904,0.00063333,0.01758009,0.00169807,0.01991149
2905,0.00063333,0.00785181,0.00837559,0.01686073
2906,0.00063333,0.00640654,0.00417632,0.01121619
2907,0.00063333,0.00624326,0.00922463,0.01610122
2908,0.00063333,0.0159611,0.00670047,0.0232949
2909,0.00063333,0.00350766,0.00153744,0.00567843
2910,0.00063333,0.00685678,0.00348027,0.01097038
2911,0.00063333,0.01220841,0.00298309,0.01582483
2912,0.00063333,0.01391993,0.00826086,0.02281412
2913,0.00063333,0.00406135,0.00279186,0.00748654
2914,0.00063333,0.01072332,0.00337318,0.01472983
2915,0.00063333,0.00332487,0.00702173,0.01097993
2916,0.00063333,0.00249308,0.00516304,0.00828945
2917,0.00063333,0.00385842,0.00722825,0.01172
2918,0.00063333,0.01196979,0.00187399,0.01447711
2919,0.00063333,0.00535314,0.00294484,0.00893131
2920,0.00063333,0.00945655,0.00348792,0.0135778
2921,0.00063333,0.00477039,0.00097906,0.00638278
2922,0.00063333,0.00991943,0.00610386,0.01665662
2923,0.00063333,0.01870626,0.0108615,0.03020109
2924,0.00063333,0.00388698,0.0079549,0.01247521
2925,0.00063333,0.0024468,0.00505978,0.00813991
2926,0.00063333,0.00478387,0.00342673,0.00884393
2927,0.00063333,0.00860488,0.00235587,0.01159408
2928,0.00063333,0.0107109,0.01018839,0.02153262
2929,0.00063333,0.00634385,0.00275362,0.0097308
2930,0.00063333,0.00596028,0.0022029,0.00879651
2931,0.00063333,0.01603995,0.00446698,0.02114026
2932,0.00063333,0.00794074,0.00380152,0.01237559
2933,0.00063333,0.00553308,0.00097906,0.00714547
2934,0.00063333,0.00692249,0.00433695,0.01189277
2935,0.00063333,0.01217963,0.00814612,0.02095908
2936,0.00063333,0.00880862,0.00156038,0.01100233
2937,0.00063333,0.00326755,0.0012812,0.00518208
2938,0.00063333,0.01206165,0.00283011,0.01552509
2939,0.00063333,0.00474532,0.00618417,0.01156282
2940,0.00063333,0.00285207,0.00144565,0.00493105
2941,0.00063333,0.01252647,0.00374798,0.01690778
2942,0.00063333,0.0106866,0.00428341,0.01560334
2943,0.00063333,0.01228544,0.00260064,0.01551941
2944,0.00063333,0.00866309,0.00182045,0.01111687
2945,0.00063333,0.01910478,0.00428341,0.02402152
2946,0.00063333,0.00286725,0.0065169,0.01001748
2947,0.00063333,0.00266314,0.00488767,0.00818414
2948,0.00063333,0.00160558,0.00905635,0.01129526
2949,0.00063333,0.00404143,0.00307488,0.00774964
2950,0.00063333,0.0041927,0.00373268,0.00855871
2951,0.00063333,0.00841744,0.0029066,0.01195737
2952,0.00063333,0.00790741,0.00481883,0.01335957
2953,0.00063333,0.00569128,0.00117794,0.00750255
2954,0.00063333,0.0042771,0.00570229,0.01061272
2955,0.00063333,0.00336286,0.0014533,0.00544949
2956,0.00063333,0.00578706,0.00133857,0.00775896
2957,0.00063333,0.01030196,0.00307488,0.01401017
2958,0.00063333,0.00615997,0.00819967,0.01499297
2959,0.00063333,0.00163646,0.00240942,0.00467921
2960,0.00063333,0.01505435,0.00294484,0.01863252
2961,0.00063333,0.01434574,0.00238647,0.01736554
2962,0.00063333,0.00645949,0.00596618,0.013059
2963,0.00063333,0.01034619,0.00536956,0.01634908
2964,0.00063333,0.00422317,0.00100966,0.00586616
2965,0.00063333,0.00963126,0.00237117,0.01263576
2966,0.00063333,0.00837496,0.00130032,0.01030861
2967,0.00063333,0.01144584,0.00784782,0.01992699
2968,0.00063333,0.00431844,0.01060144,0.01555321
2969,0.00063333,0.00685676,0.00105555,0.00854564
2970,0.00063333,0.01528017,0.00562197,0.02153547
2971,0.00063333,0.01766462,0.00626448,0.02456243
2972,0.00063333,0.01128498,0.00477294,0.01669125
2973,0.00063333,0.00584411,0.00977535,0.01625279
2974,0.00063333,0.00217005,0.00271537,0.00551875
2975,0.00063333,0.00206756,0.00614975,0.00885064
2976,0.00063333,0.00349282,0.00417632,0.00830247
2977,0.00063333,0.01090809,0.00104026,0.01258168
2978,0.00063333,0.01163801,0.0072512,0.01952254
2979,0.00063333,0.00386844,0.00440579,0.00890756
2980,0.00063333,0.00186495,0.00168659,0.00418487
2981,0.00063333,0.00728957,0.0086739,0.0165968
2982,0.00063333,0.00784804,0.00385507,0.01233644
2983,0.00063333,0.00634858,0.00113204,0.00811395
2984,0.00063333,0.01380724,0.00671195,0.02115252
2985,0.00063333,0.00374592,0.0014686,0.00584785
2986,0.00063333,0.0025498,0.00141505,0.00459818
2987,0.00063333,0.01963562,0.00422987,0.02449882
2988,0.00063333,0.01466052,0.00307488,0.01836873
2989,0.00063333,0.00691227,0.00240942,0.00995502
2990,0.00063333,0.00610432,0.00284541,0.00958306
2991,0.00063333,0.00330069,0.00489532,0.00882934
2992,0.00063333,0.00764782,0.00722825,0.0155094
2993,0.00063333,0.00392801,0.00302133,0.00758267
2994,0.00063333,0.00400189,0.00691847,0.01155369
2995,0.00063333,0.00828288,0.0028913,0.01180751
2996,0.00063333,0.00841603,0.00566022,0.01470958
2997,0.00063333,0.02253445,0.00265036,0.02581814
2998,0.00063333,0.00610405,0.00477294,0.01151032
2999,0.00063333,0.02059691,0.00670047,0.02793071
3000,0.00063333,0.00788603,0.00271537,0.01123473
3001,0.00063333,0.00634555,0.00335024,0.01032912
3002,0.00063333,0.0174237,0.00124295,0.01929998
3003,0.00063333,0.00263501,0.00141505,0.00468339
3004,0.00063333,0.00372682,0.00374798,0.00810813
3005,0.00063333,0.00181513,0.00260064,0.0050491
3006,0.00063333,0.01282855,0.00234058,0.01580246
3007,0.00063333,0.00971176,0.0057826,0.01612769
3008,0.00063333,0.00949304,0.00187399,0.01200036
3009,0.00063333,0.01020129,0.00805434,0.01888896
3010,0.00063333,0.003861,0.00594323,0.01043756
3011,0.00063333,0.00929757,0.00184722,0.01177812
3012,0.00063333,0.00530409,0.00158333,0.00752075
3013,0.00063333,0.00534081,0.00223349,0.00820763
3014,0.00063333,0.01021437,0.0029066,0.0137543
3015,0.00063333,0.00950728,0.00286835,0.01300896
3016,0.00063333,0.00454316,0.00743477,0.01261126
3017,0.00063333,0.00454781,0.00426811,0.00944925
3018,0.00063333,0.00764104,0.01204709,0.02032146
3019,0.00063333,0.02078145,0.0063448,0.02775958
3020,0.00063333,0.01300969,0.00538103,0.01902405
3021,0.00063333,0.00586174,0.00342673,0.0099218
3022,0.00063333,0.00226972,0.00252415,0.0054272
3023,0.00063333,0.00762196,0.00570229,0.01395758
3024,0.00063333,0.00992417,0.00771013,0.01826763
3025,0.00063333,0.00241667,0.00229468,0.00534468
3026,0.00063333,0.00830005,0.00195813,0.01089151
3027,0.00063333,0.00466616,0.00605796,0.01135745
3028,0.00063333,0.00680383,0.00344202,0.01087918
3029,0.00063333,0.0033925,0.00369444,0.00772027
3030,0.00063333,0.00636473,0.00764129,0.01463935
3031,0.00063333,0.0078945,0.00091787,0.0094457
3032,0.00063333,0.0155318,0.00385507,0.0200202
3033,0.00063333,0.00243813,0.00230616,0.00537762
3034,0.00063333,0.00363777,0.00734299,0.01161409
3035,0.00063333,0.00847143,0.00182045,0.01092521
3036,0.00063333,0.00525742,0.0036409,0.00953165
3037,0.00063333,0.01105382,0.00116646,0.01285361
3038,0.00063333,0.00470598,0.0050942,0.01043351
3039,0.00063333,0.01734345,0.00178985,0.01976663
3040,0.00063333,0.00232263,0.00949999,0.01245595
3041,0.00063333,0.00376706,0.00307488,0.00747527
3042,0.00063333,0.00666119,0.00481883,0.01211335
3043,0.00063333,0.00854959,0.00963767,0.01882059
3044,0.00063333,0.00750052,0.00141505,0.0095489
3045,0.00063333,0.00814107,0.00275362,0.01152802
3046,0.00063333,0.00266091,0.00124295,0.00453719
3047,0.00063333,0.01555938,0.00330434,0.01949705
3048,0.00063333,0.00669704,0.01208533,0.0194157
3049,0.00063333,0.00306994,0.00211111,0.00581438
3050,0.00063333,0.0034733,0.00099436,0.00510099
3051,0.00063333,0.00287033,0.00298309,0.00648675
3052,0.00063333,0.0027957,0.00240942,0.00583845
3053,0.00063333,0.00664732,0.00461231,0.01189296
3054,0.00063333,0.01078601,0.00474999,0.01616933
3055,0.00063333,0.00678177,0.00339613,0.01081123
3056,0.00063333,0.0058234,0.0032661,0.00972283
3057,0.00063333,0.00570866,0.01073912,0.01708111
3058,0.00063333,0.00438522,0.00422987,0.00924842
3059,0.00063333,0.00384725,0.00302133,0.00750191
3060,0.00063333,0.00173862,0.00286835,0.0052403
3061,0.00063333,0.00141078,0.00316666,0.00521077
3062,0.00063333,0.01107375,0.0025624,0.01426948
3063,0.00063333,0.00633884,0.00461231,0.01158448
3064,0.00063333,0.00399193,0.00412278,0.00874804
3065,0.00063333,0.01665749,0.00275362,0.02004444
3066,0.00063333,0.00613333,0.00413043,0.01089709
3067,0.00063333,0.01429715,0.00566022,0.0205907
3068,0.00063333,0.0046077,0.00240942,0.00765045
3069,0.00063333,0.00816443,0.00229468,0.01109244
3070,0.00063333,0.00476277,0.0012812,0.0066773
3071,0.00063333,0.01075556,0.0014533,0.01284219
3072,0.00063333,0.00235366,0.00489915,0.00788614
3073,0.00063333,0.0055006,0.00348792,0.00962185
3074,0.00063333,0.00571566,0.00520128,0.01155027
3075,0.00063333,0.00353781,0.00203462,0.00620576
3076,0.00063333,0.00524614,0.00252415,0.00840362
3077,0.00063333,0.00549239,0.00477294,0.01089866
3078,0.00063333,0.00498189,0.00226409,0.00787931
3079,0.00063333,0.02025542,0.00151449,0.02240324
3080,0.00063333,0.00918599,0.00536956,0.01518888
3081,0.00063333,0.00649418,0.0032661,0.01039361
3082,0.00063333,0.01265112,0.00671195,0.0199964
3083,0.00063333,0.01317494,0.00949999,0.02330826
3084,0.00063333,0.01572059,0.00172101,0.01807493
3085,0.00063333,0.01277957,0.00183575,0.01524865
3086,0.00063333,0.00418265,0.0057826,0.01059858
3087,0.00063333,0.00906366,0.01005071,0.0197477
3088,0.00063333,0.00230287,0.0021417,0.0050779
3089,0.00063333,0.00213736,0.01510666,0.01787735
3090,0.00063333,0.01399764,0.01510666,0.02973763
3091,0.00063333,0.00765196,0.00122383,0.00950912
3092,0.00063333,0.01160233,0.00152979,0.01376545
3093,0.00063333,0.00630523,0.00691847,0.01385703
3094,0.00063333,0.01157878,0.00124295,0.01345506
3095,0.00063333,0.00690482,0.00706762,0.01460577
3096,0.00063333,0.01440361,0.00187399,0.01691093
3097,0.00063333,0.00319658,0.00784782,0.01167773
3098,0.00063333,0.01204182,0.00660869,0.01928384
3099,0.00063333,0.01196249,0.00594323,0.01853905
3100,0.00063333,0.00747172,0.0022029,0.01030795
3101,0.00063333,0.00490521,0.00538103,0.01091957
3102,0.00063333,0.01058858,0.00275362,0.01397553
3103,0.00063333,0.00136158,0.00660869,0.0086036
3104,0.00063333,0.01097407,0.00530072,0.01690812
3105,0.00063333,0.00997519,0.00530072,0.01590924
3106,0.00063333,0.02137992,0.00344202,0.02545527
3107,0.00063333,0.01698139,0.00844443,0.02605915
3108,0.00063333,0.00460356,0.00474999,0.00998688
3109,0.00063333,0.00863553,0.00412278,0.01339164
3110,0.00063333,0.00571918,0.00554166,0.01189417
3111,0.00063333,0.00985597,0.00284541,0.01333471
3112,0.00063333,0.00280449,0.00149154,0.00492936
3113,0.00063333,0.01417136,0.00279186,0.01759655
3114,0.00063333,0.00425922,0.00279951,0.00769206
