config_id,qprop_ok,V,rpm,Dbeta,T,Q,Pshaft,CT,CP,FOM,eff_aero,cl_avg,cd_avg
2697,True,0.0,4000.0,0.0,0.1564,0.002515,1.053,0.02595,0.006419,0.32573,0.75132,0.1724,0.03686
2698,True,0.0,4000.0,0.0,0.08534,0.002417,1.013,0.01182,0.004924,0.13045,0.40839,0.0952,0.04207
2699,True,0.0,4000.0,0.0,0.11,0.002635,1.104,0.01523,0.005368,0.17517,0.49677,0.1069,0.03994
2700,True,0.0,4000.0,0.0,0.3303,0.004163,1.744,0.04075,0.007336,0.56048,1.07933,0.2617,0.02423
2701,False,,,,,,,,,,,,
2702,True,0.0,4000.0,0.0,0.122,0.00222,0.9301,0.01594,0.004205,0.23933,0.61185,0.1173,0.02904
2703,True,0.0,4000.0,0.0,0.2542,0.00433,1.814,0.02652,0.006186,0.34886,0.78699,0.2716,0.05228
2704,True,0.0,4000.0,0.0,0.05921,0.00048,0.2009,0.009242,0.001134,0.39166,0.84988,0.103,0.007651
2705,True,0.0,4000.0,0.0,0.1611,0.001961,0.8216,0.03446,0.006878,0.46505,0.95281,0.2924,0.03773
2706,True,0.0,4000.0,0.0,0.02118,0.00141,0.5905,0.002092,0.001882,0.02543,0.13724,0.0117,0.01343
2707,True,0.0,4000.0,0.0,-0.1065,0.003192,1.337,-0.01768,0.008147,,,-0.1364,0.07975
2708,True,0.0,4000.0,0.0,0.2405,0.004693,1.966,0.02251,0.005858,0.28832,0.6927,0.1182,0.02883
2709,True,0.0,4000.0,0.0,0.06437,0.000415,0.174,0.01377,0.001456,0.55461,1.07191,0.1178,0.006804
2710,True,0.0,4000.0,0.0,-0.1337,0.005064,2.121,-0.009665,0.004577,,,-0.0893,0.05242
2711,False,,,,,,,,,,,,
2712,True,0.0,4000.0,0.0,0.2204,0.002115,0.8858,0.03657,0.005398,0.64775,1.18842,0.228,0.01191
2713,True,0.0,4000.0,0.0,0.8847,0.01669,6.991,0.1225,0.034,0.63094,1.16721,0.921,0.05923
2714,True,0.0,4000.0,0.0,0.2335,0.003995,1.674,0.03875,0.0102,0.37377,0.82389,0.3332,0.06499
2715,True,0.0,4000.0,0.0,0.3934,0.005527,2.315,0.04853,0.00974,0.54884,1.06407,0.424,0.03977
2716,True,0.0,4000.0,0.0,0.2133,0.003136,1.314,0.03136,0.00688,0.40333,0.86693,0.3881,0.06481
2717,True,0.0,4000.0,0.0,0.02852,0.002539,1.063,0.002817,0.003389,0.02207,0.12485,0.0212,0.0318
2718,True,0.0,4000.0,0.0,0.314,0.004013,1.681,0.02646,0.004391,0.48998,0.98677,0.5045,0.05276
2719,True,0.0,4000.0,0.0,0.1749,0.001415,0.5926,0.0374,0.004961,0.72935,1.28576,0.4594,0.01229
2720,True,0.0,4000.0,0.0,0.6851,0.008069,3.38,0.06413,0.01007,0.8063,1.37523,1.021,0.008574
2721,True,0.0,4000.0,0.0,0.114,0.00247,1.034,0.009609,0.002702,0.17426,0.49532,0.1026,0.02708
2722,True,0.0,4000.0,0.0,0.1831,0.003954,1.656,0.01808,0.005278,0.23045,0.59642,0.1185,0.0312
2723,False,,,,,,,,,,,,
2724,True,0.0,4000.0,0.0,0.06405,0.000963,0.4032,0.01063,0.002457,0.22294,0.5838,0.0568,0.01317
2725,True,0.0,4000.0,0.0,0.1577,0.00388,1.625,0.01199,0.003735,0.17584,0.49807,0.1441,0.04666
2726,True,0.0,4000.0,0.0,0.2582,0.002439,1.022,0.05175,0.007886,0.74633,1.30619,0.4508,0.01094
2727,True,0.0,4000.0,0.0,0.3721,0.003312,1.387,0.03483,0.004134,0.78649,1.3522,0.2021,0.004669
2728,True,0.0,4000.0,0.0,0.8512,0.01202,5.035,0.08877,0.01717,0.77014,1.33379,0.5779,0.007481
2729,True,0.0,4000.0,0.0,0.2826,0.006642,2.782,0.02509,0.007759,0.25611,0.64017,0.1855,0.05187
2730,True,0.0,4000.0,0.0,0.1847,0.001457,0.6104,0.0395,0.00511,0.76842,1.33142,0.5631,0.01027
2731,True,0.0,4000.0,0.0,0.09151,0.000669,0.2801,0.01196,0.001266,0.51628,1.02198,0.105,0.006289
2732,True,0.0,4000.0,0.0,0.3911,0.005916,2.478,0.03863,0.007896,0.48077,0.97421,0.3398,0.04161
2733,True,0.0,4000.0,0.0,0.388,0.00381,1.596,0.05702,0.008359,0.81467,1.38439,0.7752,0.007654
2734,True,0.0,4000.0,0.0,0.5091,0.00482,2.019,0.04074,0.004945,0.83141,1.4036,0.5442,0.006324
2735,False,,,,,,,,,,,,
2736,True,0.0,4000.0,0.0,0.1285,0.002892,1.212,0.01679,0.005478,0.19854,0.5403,0.1821,0.06111
2737,True,0.0,4000.0,0.0,0.2051,0.003192,1.337,0.02139,0.00456,0.34303,0.77786,0.1814,0.03208
2738,True,0.0,4000.0,0.0,0.05618,0.001969,0.8247,0.004272,0.001895,0.07367,0.27897,0.0484,0.02828
2739,True,0.0,4000.0,0.0,0.9908,0.01444,6.048,0.08348,0.0158,0.76334,1.3258,0.5935,0.009892
2740,True,0.0,4000.0,0.0,0.04224,0.000839,0.3514,0.009036,0.002942,0.14598,0.4401,0.1198,0.04275
2741,True,0.0,4000.0,0.0,0.3088,0.002551,1.069,0.0322,0.003645,0.79261,1.35954,0.5428,0.008892
2742,True,0.0,4000.0,0.0,0.05282,0.000454,0.1902,0.006901,0.00086,0.33341,0.76316,0.0711,0.007501
2743,True,0.0,4000.0,0.0,0.08793,0.002096,0.8782,0.01372,0.004958,0.16215,0.47186,0.1844,0.07124
2744,True,0.0,4000.0,0.0,0.1593,0.00124,0.5194,0.02082,0.002348,0.63946,1.17855,0.1661,0.007742
2745,True,0.0,4000.0,0.0,0.2394,0.002465,1.032,0.02497,0.003521,0.56044,1.07888,0.1945,0.01489
2746,True,0.0,4000.0,0.0,0.5438,0.0062,2.597,0.06709,0.01093,0.79512,1.36221,0.8857,0.00566
2747,True,0.0,4000.0,0.0,0.2656,0.004309,1.805,0.02238,0.004715,0.35499,0.79593,0.2278,0.04172
2748,True,0.0,4000.0,0.0,0.09292,0.000787,0.3298,0.0164,0.002172,0.4837,0.97785,0.1061,0.008075
2749,True,0.0,4000.0,0.0,0.6507,0.00945,3.958,0.1149,0.02607,0.74689,1.30685,0.9375,0.02126
2750,True,0.0,4000.0,0.0,0.2671,0.003438,1.44,0.03295,0.006058,0.49362,0.99152,0.3214,0.03732
2751,True,0.0,4000.0,0.0,0.05057,0.000477,0.1997,0.008391,0.001217,0.31578,0.73613,0.0649,0.006734
2752,True,0.0,4000.0,0.0,0.1291,0.001203,0.5038,0.02427,0.00359,0.52678,1.03516,0.2278,0.0165
2753,True,0.0,4000.0,0.0,0.08849,0.001281,0.5365,0.01381,0.003029,0.26796,0.65967,0.147,0.03308
2754,True,0.0,4000.0,0.0,0.2091,0.002158,0.9038,0.0347,0.005508,0.58666,1.11259,0.3722,0.02446
2755,True,0.0,4000.0,0.0,0.2972,0.003207,1.343,0.02378,0.00329,0.5575,1.07502,0.2481,0.01564
2756,True,0.0,4000.0,0.0,0.08381,0.000515,0.2157,0.01095,0.000975,0.58761,1.11356,0.1449,0.00672
2757,True,0.0,4000.0,0.0,0.07678,0.00326,1.366,0.006144,0.003344,0.07197,0.27475,0.0662,0.04429
2758,False,,,,,,,,,,,,
2759,True,0.0,4000.0,0.0,0.01661,0.002637,1.105,0.002755,0.006733,0.01074,0.07726,0.0217,0.06962
2760,True,0.0,4000.0,0.0,0.1797,0.001242,0.5204,0.01682,0.001551,0.7035,1.25531,0.2186,0.007027
2761,True,0.0,4000.0,0.0,0.124,0.001996,0.8361,0.02652,0.007,0.30859,0.72473,0.1353,0.03013
2762,True,0.0,4000.0,0.0,0.09156,0.004902,2.053,0.00955,0.007004,0.06663,0.26088,0.0646,0.0556
2763,True,0.0,4000.0,0.0,0.09267,0.000787,0.3297,0.01538,0.002009,0.47448,0.96598,0.156,0.01359
2764,True,0.0,4000.0,0.0,0.3966,0.005641,2.363,0.02868,0.005099,0.47623,0.96811,0.2329,0.02363
2765,False,,,,,,,,,,,,
2766,False,,,,,,,,,,,,
2767,True,0.0,4000.0,0.0,0.1254,0.000904,0.3787,0.01239,0.001207,0.57116,1.09295,0.2618,0.01108
2768,True,0.0,4000.0,0.0,0.1721,0.002265,0.9489,0.03039,0.006249,0.42375,0.89576,0.2528,0.03684
2769,True,0.0,4000.0,0.0,0.2106,0.001771,0.7417,0.04505,0.00621,0.76997,1.33342,0.3358,0.007569
2770,True,0.0,4000.0,0.0,0.3161,0.004635,1.942,0.06337,0.01499,0.53203,1.04236,0.3184,0.03256
2771,True,0.0,4000.0,0.0,0.07667,0.000513,0.215,0.01537,0.00166,0.57405,1.09631,0.1601,0.006927
2772,True,0.0,4000.0,0.0,0.4535,0.00631,2.643,0.04245,0.007876,0.55533,1.07236,0.3026,0.02726
2773,True,0.0,4000.0,0.0,0.08113,0.001123,0.4706,0.01736,0.00394,0.29016,0.69591,0.1462,0.03231
2774,True,0.0,4000.0,0.0,0.1107,0.003744,1.568,0.01094,0.004997,0.11442,0.37429,0.0825,0.04303
2775,True,0.0,4000.0,0.0,0.5404,0.01223,5.121,0.04553,0.01338,0.36314,0.80784,0.3404,0.04955
2776,True,0.0,4000.0,0.0,0.08944,0.001974,0.827,0.01315,0.004331,0.174,0.49492,0.1083,0.03515
2777,True,0.0,4000.0,0.0,0.367,0.003817,1.599,0.06479,0.01053,0.78309,1.34862,0.6845,0.01076
2778,True,0.0,4000.0,0.0,0.02918,0.001135,0.4753,0.006242,0.003979,0.06197,0.24858,0.0555,0.04163
2779,False,,,,,,,,,,,,
2780,True,0.0,4000.0,0.0,0.1499,0.000933,0.391,0.01481,0.001246,0.723,1.27902,0.2399,0.006335
2781,True,0.0,4000.0,0.0,0.1488,0.000991,0.4153,0.02627,0.002735,0.7784,1.34324,0.3071,0.007596
2782,True,0.0,4000.0,0.0,0.1099,0.00142,0.5946,0.01715,0.003357,0.33463,0.76494,0.3477,0.05993
2783,True,0.0,4000.0,0.0,0.4775,0.004459,1.868,0.04023,0.004879,0.82686,1.3985,0.5824,0.008401
2784,True,0.0,4000.0,0.0,0.7836,0.01011,4.235,0.07335,0.01262,0.78717,1.3532,0.5506,0.004748
2785,True,0.0,4000.0,0.0,0.05519,0.001388,0.5813,0.0049,0.001621,0.10578,0.35509,0.0756,0.02937
2786,True,0.0,4000.0,0.0,0.2101,0.003585,1.502,0.03088,0.007864,0.34493,0.78088,0.1974,0.0395
2787,True,0.0,4000.0,0.0,0.1264,0.001463,0.6128,0.02533,0.00473,0.42634,0.89893,0.1772,0.02574
2788,True,0.0,4000.0,0.0,0.2212,0.003191,1.337,0.01864,0.003492,0.36425,0.80983,0.2574,0.04054
2789,True,0.0,4000.0,0.0,0.1947,0.001887,0.7903,0.02862,0.004139,0.58482,1.11021,0.2235,0.01576
2790,True,0.0,4000.0,0.0,0.1111,0.002532,1.06,0.009866,0.002957,0.16569,0.47889,0.1477,0.04654
2791,True,0.0,4000.0,0.0,0.02056,0.002477,1.037,0.002687,0.00469,0.01485,0.0959,0.0166,0.03736
2792,True,0.0,4000.0,0.0,0.2878,0.002837,1.188,0.02555,0.003313,0.61638,1.14968,0.2917,0.01602
2793,True,0.0,4000.0,0.0,0.1435,0.000782,0.3277,0.02109,0.001716,0.89242,1.4714,0.2196,0.001701
2794,True,0.0,4000.0,0.0,0.06018,0.00105,0.4399,0.01132,0.003134,0.19201,0.52858,0.0866,0.02624
2795,True,0.0,4000.0,0.0,-0.08091,0.003517,1.473,-0.009981,0.006199,,,-0.084,0.06264
2796,True,0.0,4000.0,0.0,0.4216,0.004976,2.084,0.06995,0.0127,0.72842,1.28505,0.7564,0.01974
2797,True,0.0,4000.0,0.0,-0.1995,0.004588,1.922,-0.01443,0.004147,,,-0.1182,0.03924
2798,True,0.0,4000.0,0.0,0.2337,0.002348,0.9834,0.03878,0.005993,0.63707,1.17538,0.3592,0.02136
2799,True,0.0,4000.0,0.0,-0.07732,0.004827,2.022,-0.008064,0.006896,,,-0.059,0.06455
2800,True,0.0,4000.0,0.0,0.3155,0.003648,1.528,0.0557,0.01006,0.65319,1.19524,0.4367,0.01927
2801,True,0.0,4000.0,0.0,0.2446,0.002069,0.8666,0.0186,0.001991,0.63691,1.17525,0.1883,0.006943
2802,True,0.0,4000.0,0.0,0.1727,0.00133,0.5571,0.01313,0.00128,0.58779,1.11376,0.1454,0.007477
2803,True,0.0,4000.0,0.0,0.03088,0.000254,0.1066,0.00619,0.000822,0.29594,0.70513,0.0504,0.005848
2804,True,0.0,4000.0,0.0,-0.06451,0.003965,1.661,-0.006039,0.004949,,,-0.0546,0.05674
2805,True,0.0,4000.0,0.0,0.03819,0.00377,1.579,0.003772,0.005032,0.02302,0.12845,0.0274,0.04571
2806,True,0.0,4000.0,0.0,0.2174,0.001981,0.8299,0.04967,0.007547,0.73376,1.29096,0.5621,0.01683
2807,True,0.0,4000.0,0.0,0.2367,0.001642,0.6877,0.02216,0.002049,0.80478,1.37365,0.4149,0.007544
2808,True,0.0,4000.0,0.0,0.02185,0.001039,0.4353,0.004993,0.003958,0.04457,0.19955,0.0379,0.03535
2809,True,0.0,4000.0,0.0,0.07197,0.002512,1.052,0.01058,0.005512,0.09874,0.33906,0.0826,0.0488
2810,True,0.0,4000.0,0.0,0.396,0.004097,1.716,0.03011,0.003943,0.66258,1.2064,0.4516,0.01751
2811,True,0.0,4000.0,0.0,0.5565,0.005771,2.417,0.05496,0.007703,0.83663,1.40909,0.5166,0.00502
2812,True,0.0,4000.0,0.0,0.1197,0.002295,0.9615,0.01477,0.004045,0.22179,0.58179,0.0793,0.02298
2813,True,0.0,4000.0,0.0,0.189,0.001327,0.5558,0.01678,0.00155,0.70114,1.25286,0.208,0.006795
2814,True,0.0,4000.0,0.0,0.1346,0.001342,0.562,0.01864,0.002733,0.46576,0.95357,0.1131,0.01111
2815,True,0.0,4000.0,0.0,0.08124,0.000785,0.3288,0.01061,0.001487,0.36789,0.81441,0.0711,0.009504
2816,True,0.0,4000.0,0.0,0.1409,0.001622,0.6792,0.02649,0.004839,0.44552,0.92593,0.2234,0.02378
2817,True,0.0,4000.0,0.0,0.01413,0.000214,0.0896,0.002344,0.000546,0.10399,0.35097,0.026,0.006825
2818,True,0.0,4000.0,0.0,0.00876,0.002024,0.8478,0.001368,0.004787,0.00529,0.04816,0.0137,0.06523
2819,True,0.0,4000.0,0.0,0.2475,0.002527,1.059,0.04653,0.007542,0.66522,1.20988,0.3049,0.016
2820,True,0.0,4000.0,0.0,0.09896,0.001613,0.6757,0.01861,0.004814,0.26359,0.65274,0.154,0.03291
2821,True,0.0,4000.0,0.0,0.2916,0.003324,1.393,0.05482,0.009922,0.64674,1.18724,0.2491,0.01625
2822,True,0.0,4000.0,0.0,0.4392,0.005222,2.187,0.08257,0.01558,0.76146,1.32366,0.548,0.01048
2823,False,,,,,,,,,,,,
2824,True,0.0,4000.0,0.0,0.1675,0.002998,1.256,0.02189,0.005678,0.28512,0.68778,0.1197,0.02751
2825,False,,,,,,,,,,,,
2826,True,0.0,4000.0,0.0,0.519,0.009885,4.14,0.06782,0.01872,0.47178,0.96195,0.4686,0.05642
2827,True,0.0,4000.0,0.0,0.05698,0.003268,1.369,0.00456,0.003353,0.04591,0.20355,0.0522,0.04735
2828,True,0.0,4000.0,0.0,-0.02063,0.002152,0.9013,-0.001651,0.002207,,,-0.037,0.06208
2829,True,0.0,4000.0,0.0,0.5699,0.007326,3.069,0.09456,0.0187,0.77737,1.34219,0.5363,0.00701
2830,True,0.0,4000.0,0.0,0.03649,0.004867,2.039,0.002775,0.004685,0.0156,0.09911,0.019,0.04075
2831,True,0.0,4000.0,0.0,0.1787,0.003046,1.276,0.0143,0.003125,0.27358,0.66902,0.1841,0.04251
2832,True,0.0,4000.0,0.0,0.2938,0.003988,1.67,0.0275,0.004977,0.45829,0.94338,0.1793,0.01954
2833,True,0.0,4000.0,0.0,0.09717,0.002043,0.8559,0.01346,0.004163,0.18759,0.52012,0.1364,0.04413
2834,True,0.0,4000.0,0.0,0.5727,0.009761,4.089,0.05657,0.01303,0.51628,1.02162,0.4756,0.05197
2835,True,0.0,4000.0,0.0,0.3845,0.003672,1.538,0.03798,0.004901,0.75509,1.31633,0.6056,0.01467
2836,True,0.0,4000.0,0.0,0.04651,0.002887,1.209,0.008212,0.007963,0.04673,0.20594,0.0597,0.06925
2837,True,0.0,4000.0,0.0,0.4251,0.004763,1.995,0.07054,0.01216,0.77041,1.33397,0.7299,0.006856
2838,True,0.0,4000.0,0.0,0.5817,0.008089,3.388,0.04424,0.007786,0.59748,1.12617,0.3533,0.02469
2839,True,0.0,4000.0,0.0,0.1201,0.001337,0.5601,0.01481,0.002356,0.38264,0.83645,0.1198,0.01781
2840,True,0.0,4000.0,0.0,0.2156,0.002012,0.8426,0.03806,0.005549,0.66913,1.2143,0.32,0.01224
2841,True,0.0,4000.0,0.0,0.1325,0.003475,1.456,0.01634,0.006124,0.17057,0.48816,0.0916,0.03505
2842,True,0.0,4000.0,0.0,0.186,0.002365,0.9907,0.02577,0.004818,0.4292,0.90338,0.2383,0.0323
2843,True,0.0,4000.0,0.0,0.09114,0.002459,1.03,0.01191,0.004656,0.13955,0.42714,0.1786,0.07528
2844,True,0.0,4000.0,0.0,0.06967,0.000834,0.3493,0.00587,0.000912,0.24645,0.624,0.0569,0.009457
2845,True,0.0,4000.0,0.0,0.08572,0.001564,0.6552,0.01422,0.003993,0.21241,0.56498,0.1295,0.03601
2846,False,,,,,,,,,,,,
2847,True,0.0,4000.0,0.0,0.2152,0.001728,0.7239,0.01813,0.001891,0.64556,1.1856,0.158,0.006059
2848,True,0.0,4000.0,0.0,0.1555,0.001208,0.5062,0.03554,0.004603,0.72772,1.28437,0.5139,0.01311
2849,True,0.0,4000.0,0.0,0.1543,0.00195,0.8166,0.02561,0.004977,0.41159,0.87855,0.1824,0.0262
2850,True,0.0,4000.0,0.0,0.2078,0.001417,0.5936,0.02715,0.002684,0.83362,1.40577,0.208,0.000605
2851,True,0.0,4000.0,0.0,0.2079,0.001576,0.6602,0.02881,0.003211,0.7611,1.32368,0.2311,0.00609
2852,True,0.0,4000.0,0.0,0.1688,0.003808,1.595,0.01284,0.003666,0.19839,0.54005,0.1152,0.03318
2853,True,0.0,4000.0,0.0,0.485,0.006067,2.541,0.04306,0.007087,0.63043,1.16708,0.4196,0.02644
2854,False,,,,,,,,,,,,
2855,False,,,,,,,,,,,,
2856,True,0.0,4000.0,0.0,0.01946,0.001636,0.6854,0.00286,0.00359,0.02131,0.12198,0.0188,0.02951
2857,True,0.0,4000.0,0.0,0.7562,0.01343,5.627,0.07887,0.01919,0.57703,1.10034,0.5196,0.05229
2858,True,0.0,4000.0,0.0,0.4029,0.003951,1.655,0.03772,0.004931,0.74264,1.30201,0.6829,0.01642
2859,False,,,,,,,,,,,,
2860,True,0.0,4000.0,0.0,0.8015,0.009365,3.923,0.06095,0.009014,0.83455,1.40722,0.4423,0.005613
2861,True,0.0,4000.0,0.0,0.2259,0.003655,1.531,0.02005,0.004269,0.3326,0.7619,0.1765,0.03095
2862,True,0.0,4000.0,0.0,0.07506,0.000993,0.416,0.01606,0.003483,0.2921,0.69895,0.1462,0.0275
2863,True,0.0,4000.0,0.0,0.09752,0.00418,1.751,0.01522,0.009886,0.09498,0.33042,0.1072,0.07725
2864,False,,,,,,,,,,,,
2865,True,0.0,4000.0,0.0,0.242,0.00279,1.169,0.04016,0.007123,0.56473,1.08481,0.2451,0.01719
2866,True,0.0,4000.0,0.0,0.1496,0.001654,0.6927,0.02198,0.003628,0.44939,0.93093,0.2809,0.03214
2867,False,,,,,,,,,,,,
2868,True,0.0,4000.0,0.0,0.5813,0.006311,2.643,0.05441,0.007877,0.80591,1.37437,0.3388,0.007686
2869,True,0.0,4000.0,0.0,-0.04046,0.003948,1.654,-0.003997,0.005269,,,-0.0286,0.04511
2870,True,0.0,4000.0,0.0,0.1442,0.001333,0.5584,0.01043,0.001205,0.44183,0.92107,0.1261,0.009478
2871,True,0.0,4000.0,0.0,0.09358,0.000684,0.2866,0.00976,0.000978,0.49319,0.99078,0.1151,0.007413
2872,False,,,,,,,,,,,,
2873,True,0.0,4000.0,0.0,0.1811,0.00143,0.599,0.02662,0.003137,0.69218,1.24222,0.1469,0.005633
2874,True,0.0,4000.0,0.0,0.2435,0.001786,0.7481,0.02162,0.002086,0.76176,1.32428,0.1949,0.004745
2875,True,0.0,4000.0,0.0,0.1386,0.001043,0.4369,0.02446,0.002877,0.66516,1.2092,0.1413,0.006479
2876,True,0.0,4000.0,0.0,0.2413,0.002662,1.115,0.05514,0.01014,0.63863,1.177,0.2369,0.01633
2877,True,0.0,4000.0,0.0,0.1878,0.004439,1.86,0.01428,0.004273,0.19964,0.5423,0.1488,0.0455
2878,True,0.0,4000.0,0.0,0.1103,0.002604,1.091,0.007975,0.002354,0.15128,0.45067,0.0591,0.02027
2879,True,0.0,4000.0,0.0,0.06438,0.002788,1.168,0.004896,0.002683,0.06381,0.25357,0.0316,0.02078
2880,True,0.0,4000.0,0.0,0.5978,0.006292,2.636,0.05037,0.006885,0.8208,1.39178,0.4734,0.006208
2881,False,,,,,,,,,,,,
2882,True,0.0,4000.0,0.0,-0.01435,0.001346,0.564,-0.003279,0.005129,,,-0.0259,0.05347
2883,True,0.0,4000.0,0.0,0.1139,0.001437,0.602,0.01405,0.002533,0.3288,0.75611,0.0878,0.01381
2884,True,0.0,4000.0,0.0,0.4339,0.003852,1.614,0.03472,0.003952,0.81833,1.389,0.4385,0.007076
2885,True,0.0,4000.0,0.0,0.01631,0.004058,1.7,0.002706,0.01036,0.00679,0.05694,0.0167,0.08583
2886,True,0.0,4000.0,0.0,0.4896,0.005078,2.127,0.05106,0.007255,0.79527,1.36246,0.5646,0.006877
2887,True,0.0,4000.0,0.0,0.02625,0.000959,0.4019,0.006,0.003655,0.06357,0.25287,0.0715,0.05245
2888,True,0.0,4000.0,0.0,0.1653,0.001835,0.7684,0.02744,0.004683,0.48501,0.98032,0.2885,0.02823
2889,True,0.0,4000.0,0.0,0.06121,0.001711,0.7166,0.008479,0.003485,0.11202,0.36887,0.0732,0.0341
2890,True,0.0,4000.0,0.0,0.2741,0.003408,1.428,0.06264,0.01298,0.60371,1.13415,0.6424,0.04647
2891,True,0.0,4000.0,0.0,0.135,0.00246,1.03,0.02107,0.005817,0.263,0.65143,0.1214,0.03228
2892,True,0.0,4000.0,0.0,0.4251,0.00419,1.755,0.05244,0.007384,0.81321,1.38293,0.3168,0.006199
2893,True,0.0,4000.0,0.0,0.3608,0.01245,5.215,0.06369,0.03435,0.23405,0.60273,0.4192,0.1405
2894,True,0.0,4000.0,0.0,0.1696,0.001302,0.5455,0.03627,0.004567,0.75658,1.31763,0.185,0.005359
2895,True,0.0,4000.0,0.0,0.4184,0.005284,2.213,0.05796,0.01076,0.64825,1.1892,0.5884,0.03482
2896,True,0.0,4000.0,0.0,0.1567,0.003271,1.37,0.01321,0.00358,0.21195,0.56448,0.1342,0.03775
2897,False,,,,,,,,,,,,
2898,True,0.0,4000.0,0.0,0.7975,0.01073,4.494,0.08318,0.01533,0.7825,1.3479,0.5314,0.00715
2899,True,0.0,4000.0,0.0,0.02564,0.002721,1.14,0.003769,0.005969,0.01937,0.11454,0.0324,0.06474
2900,True,0.0,4000.0,0.0,0.1252,0.001276,0.5347,0.01545,0.002249,0.42662,0.90005,0.1758,0.01517
2901,True,0.0,4000.0,0.0,0.1311,0.002198,0.9206,0.02176,0.00561,0.28593,0.68921,0.1832,0.0402
2902,True,0.0,4000.0,0.0,0.09904,0.003615,1.514,0.007532,0.003479,0.09393,0.32805,0.1469,0.07954
2903,True,0.0,4000.0,0.0,0.1711,0.00173,0.7247,0.0284,0.004416,0.54156,1.05511,0.2125,0.01618
2904,True,0.0,4000.0,0.0,0.132,0.002826,1.184,0.01304,0.003773,0.1973,0.53805,0.1466,0.04337
2905,True,0.0,4000.0,0.0,0.09075,0.003956,1.657,0.009465,0.005652,0.08146,0.2983,0.0588,0.04013
2906,True,0.0,4000.0,0.0,0.3029,0.004216,1.766,0.02424,0.004325,0.43622,0.91315,0.1853,0.02302
2907,True,0.0,4000.0,0.0,0.04789,0.000708,0.2965,0.007038,0.001553,0.19016,0.52481,0.0532,0.01061
2908,True,0.0,4000.0,0.0,0.7698,0.0103,4.313,0.08029,0.01471,0.77323,1.33737,0.7852,0.007455
2909,True,0.0,4000.0,0.0,0.1803,0.002391,1.002,0.0265,0.005246,0.41105,0.87773,0.2886,0.04157
2910,True,0.0,4000.0,0.0,0.0512,0.001378,0.577,0.008495,0.003516,0.11134,0.36739,0.0942,0.0439
2911,True,0.0,4000.0,0.0,-0.03236,0.003521,1.475,-0.002589,0.003612,,,-0.03,0.05351
2912,False,,,,,,,,,,,,
2913,True,0.0,4000.0,0.0,0.2815,0.003073,1.287,0.02936,0.00439,0.573,1.09508,0.2259,0.0171
2914,True,0.0,4000.0,0.0,0.09454,0.001201,0.5029,0.01778,0.003583,0.33071,0.75934,0.1171,0.02216
2915,True,0.0,4000.0,0.0,0.1042,0.002322,0.9727,0.01444,0.004731,0.1833,0.51239,0.1027,0.03373
2916,True,0.0,4000.0,0.0,0.1941,0.001665,0.6976,0.01817,0.002079,0.58913,1.11545,0.2079,0.01202
2917,True,0.0,4000.0,0.0,0.2445,0.002797,1.172,0.03017,0.004929,0.53117,1.04168,0.3491,0.0326
2918,True,0.0,4000.0,0.0,0.1769,0.003703,1.551,0.02182,0.006527,0.24702,0.62476,0.1885,0.05668
2919,True,0.0,4000.0,0.0,0.08854,0.001589,0.6655,0.00746,0.001739,0.18532,0.51587,0.0836,0.02278
2920,True,0.0,4000.0,0.0,0.49,0.006113,2.561,0.0435,0.007141,0.6352,1.17305,0.2828,0.01707
2921,True,0.0,4000.0,0.0,0.6102,0.01097,4.595,0.1077,0.03026,0.58423,1.1091,0.8017,0.06856
2922,True,0.0,4000.0,0.0,0.08905,0.000327,0.1372,0.007906,0.000382,0.9186,1.50038,0.1363,-1e-05
2923,False,,,,,,,,,,,,
2924,True,0.0,4000.0,0.0,0.08907,0.001437,0.6018,0.01478,0.003667,0.24495,0.62154,0.1399,0.03474
2925,True,0.0,4000.0,0.0,0.1563,0.00156,0.6534,0.02938,0.004655,0.54108,1.05383,0.4077,0.03263
2926,True,0.0,4000.0,0.0,0.1186,0.001378,0.577,0.02093,0.0038,0.39867,0.8595,0.2084,0.02972
2927,True,0.0,4000.0,0.0,-0.1817,0.005288,2.215,-0.01531,0.005786,,,-0.1272,0.05898
2928,True,0.0,4000.0,0.0,0.5133,0.005702,2.388,0.0507,0.00761,0.75012,1.31044,0.8795,0.01637
2929,False,,,,,,,,,,,,
2930,False,,,,,,,,,,,,
2931,True,0.0,4000.0,0.0,0.1647,0.001089,0.4564,0.01718,0.001557,0.72313,1.27888,0.2289,0.00678
2932,False,,,,,,,,,,,,
2933,True,0.0,4000.0,0.0,0.1263,0.001455,0.6095,0.02229,0.004014,0.41476,0.88252,0.2052,0.02773
2934,True,0.0,4000.0,0.0,0.2476,0.003073,1.287,0.04655,0.00917,0.54771,1.06253,0.3285,0.0281
2935,False,,,,,,,,,,,,
2936,True,0.0,4000.0,0.0,0.3831,0.005229,2.19,0.05307,0.01065,0.57393,1.09635,0.3087,0.03034
2937,True,0.0,4000.0,0.0,0.504,0.006479,2.714,0.07408,0.01421,0.70926,1.26271,0.5251,0.0221
2938,True,0.0,4000.0,0.0,0.2071,0.004881,2.045,0.02045,0.006515,0.22448,0.58625,0.1277,0.03976
2939,True,0.0,4000.0,0.0,0.2464,0.005645,2.365,0.02076,0.006177,0.24209,0.61666,0.2934,0.08345
